瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,2014-06-07,22.5,16.3,28.1,,,,7.4,4.9,230,16.7,49,71.8,7.2,
236,何咯,2014-06-08,21.4,18.5,26.1,,,,6.7,3.6,250,17.2,56,78,2.2,
236,何咯,2014-06-09,22.3,17,27.9,,,,7,4.3,20,17.5,52,76.4,8.5,
236,何咯,2014-06-10,22.2,17.9,29.4,,7.5,21,9.3,4.1,70,18.2,50,80.4,5.8,
236,何咯,2014-06-11,20.9,17.9,26.7,,1,1.5,7.3,4.4,360,17.1,53,80.9,7.2,
236,何咯,2014-06-12,20.5,16.2,26.9,,.3,.5,7.6,4,50,16.4,50,79,5.5,
236,何咯,2014-06-13,20.8,15.4,25.8,,,,9.4,5,230,17.3,62,82,7.7,
236,何咯,2014-06-14,21.3,16.1,27.5,,,,6.3,4.3,230,16.9,50,78.9,9.6,
236,何咯,2014-06-15,21.9,17.3,29.4,,,,6.2,3.5,290,16.5,38,74.5,8.5,
236,何咯,2014-06-16,22.4,15.9,28.6,,,,5,2.5,200,16.8,41,74.4,4.2,
236,何咯,2014-06-17,22.9,19.9,28,,.5,.5,6.6,4.2,140,19.8,55,84.4,.1,
236,何咯,2014-06-18,23.4,18.8,30.5,,.1,.1,6.6,4,50,17.2,39,72.1,11.5,
236,何咯,2014-06-19,22.4,18.5,27.9,,,,6.2,3.9,250,18.4,55,80,2.6,
236,何咯,2014-06-20,23.4,17.9,29.6,,.1,.1,5.7,3.6,50,19,45,78.6,3.7,
236,何咯,2014-06-21,22.6,20.2,26.1,,,,5.5,3,20,18.7,61,79.6,.1,
236,何咯,2014-06-22,23.7,18.9,29.4,,,,7.1,4.3,20,17.8,46,71.4,9.3,
236,何咯,2014-06-23,23,19.3,26.8,,.1,.1,8,5.4,250,18.5,58,77.8,2.9,
236,何咯,2014-06-24,22.5,18.3,27.7,,.1,.1,7.3,4.9,230,18.2,54,79.5,6.2,
236,何咯,2014-06-25,23,17.3,29.7,,,,5.2,3.1,230,18.1,43,76.9,7.6,
236,何咯,2014-06-26,24.1,19.1,30,,,,5.5,3.2,230,18.7,48,74.3,8.2,
236,何咯,2014-06-27,24.2,18.5,31.6,,,,6.5,3.9,20,18.1,41,72.1,10.5,
236,何咯,2014-06-28,24.3,20.3,30.3,,,,8.6,4.9,230,18.1,43,70.9,10.1,
236,何咯,2014-06-29,23.2,18.4,28.9,,,,7.1,4,270,18.3,48,76.5,4.4,
236,何咯,2014-06-30,23.6,17.6,30.3,,,,6.1,4.2,250,18.3,47,75.1,10.9,
236,何咯,2014-07-01,24.7,18.8,32.5,,,,7.1,4.2,200,19.4,38,75.3,8.8,
236,何咯,2014-07-02,23.7,20.5,27.8,,.5,1.3,6.5,3.5,230,19.9,62,80.6,0,
236,何咯,2014-07-03,21.5,19.7,24.2,,2.5,9,6.2,2.4,50,20.3,78,93.3,.1,
236,何咯,2014-07-04,25,20.9,31.2,,.5,.5,5.8,3.9,20,20.2,50,77.5,6.1,
236,何咯,2014-07-05,24.4,20.5,28.6,,,,5.9,2.4,140,21,63,82.4,0,
236,何咯,2014-07-06,21.6,19.7,23.2,,.5,1.5,5,2.7,50,20,77,90.8,0,
236,何咯,2014-07-07,24.2,19.1,29.5,,1,1,5.5,3.1,20,20.6,59,82.3,4.1,
236,何咯,2014-07-08,26.4,22.4,31,,.2,.2,5.2,2.9,180,22.9,57,82.5,3.9,
236,何咯,2014-07-09,26.6,24.1,29.7,,.5,2,7.6,3.9,50,24.2,74,87.5,2,
236,何咯,2014-07-10,27.3,22.8,32.8,,,,7,4.6,320,21.5,41,72.8,9.5,
236,何咯,2014-07-11,25.8,20.7,33.5,,,,7.9,5.3,140,19.1,30,70.8,10.4,
236,何咯,2014-07-12,24.3,20.9,27.8,,.5,.9,4,2.4,140,21.5,65,85.1,0,
236,何咯,2014-07-13,23.7,20.9,28.4,,1,3.5,6.7,4.1,270,20.4,63,83.6,3.6,
236,何咯,2014-07-14,25.4,21.8,30.5,,,,5.9,3.4,140,21.1,51,79.1,8.7,
236,何咯,2014-07-15,25,22.5,28.1,,,,5.1,2.9,160,21.7,66,82.9,.1,
236,何咯,2014-07-16,24.8,19.9,30.3,,,,5.3,2.8,230,20.6,49,79.8,3.9,
236,何咯,2014-07-17,23.6,21.7,26.2,,3.5,6,5.3,3.2,140,22.1,79,92.1,0,
236,何咯,2014-07-18,24.5,20.7,28.9,,5,9.5,8,4.2,140,22.7,68,90.6,1.9,
236,何咯,2014-07-19,25.9,23.1,30.5,,.4,.4,7.5,4.3,250,23.7,67,88.5,5.7,
236,何咯,2014-07-20,26.9,22.9,32.5,,,,6.5,3.6,270,23.1,55,81.4,7.3,
236,何咯,2014-07-21,26.4,22.9,31.4,,,,6.6,3.6,230,22.7,58,82,5.4,
236,何咯,2014-07-22,25.9,22.9,29.6,,,,8.5,4.8,230,22.9,67,84.1,1.4,
236,何咯,2014-07-23,26.1,24.4,29.3,,3,4.5,6.4,4,200,24,73,89,1.9,
236,何咯,2014-07-24,27.7,24.5,32.7,,9,20.5,7.9,4.7,230,25,63,86.3,6.3,
236,何咯,2014-07-25,28.3,24.3,33.3,,1,1.5,12.4,6.7,160,24.5,56,81.5,6.2,
236,何咯,2014-07-26,23.9,19.6,27.6,,1,1.5,16.5,8.8,230,20.6,62,82.6,5,
236,何咯,2014-07-27,23.5,18.1,30.7,,,,5.6,3.7,180,19.3,46,80,7,
236,何咯,2014-07-28,23.7,19.1,29.1,,.5,.5,4,2.6,230,20.4,54,83.6,1.3,
236,何咯,2014-07-29,23.9,19.9,29.9,,8.5,23.5,4.8,2.8,20,21.7,62,89,4.4,
236,何咯,2014-07-30,27.6,22.1,33.6,,,,4.8,2.8,250,23.3,51,79.6,8.8,
236,何咯,2014-07-31,27.2,24.6,34.4,,2.5,3.5,9.3,5.7,20,23.8,54,83.1,6.9,
236,何咯,2014-08-01,27.7,23.4,30.6,,,,7.7,3.7,50,23,58,76.9,0,
236,何咯,2014-08-02,27.3,23.5,31.4,,1,5.5,10.9,5.4,70,22.2,56,74.6,1.5,
236,何咯,2014-08-03,25.7,24.2,27.8,,1.5,3,10.6,4.6,70,24,79,90.8,0,
236,何咯,2014-08-04,24.9,23.6,27,,1.5,4,4.9,2.7,110,24,88,95.6,0,
236,何咯,2014-08-05,26.4,24.1,30.6,,,,5.6,3.7,230,23.7,67,85.9,5.9,
236,何咯,2014-08-06,24.8,23,27,,,,4.4,2.1,270,23.3,84,91.3,0,
236,何咯,2014-08-07,21.2,19.3,23.1,,2.5,7.5,5.1,2.5,360,20.5,93,96,0,
236,何咯,2014-08-08,24.3,20.5,28,,,,8.5,5,70,19.5,63,75.9,2.5,
236,何咯,2014-08-09,25.5,21.2,30.8,,,,12,5.6,90,18.2,50,65.4,9.1,
236,何咯,2014-08-10,23.7,20.7,28.4,,.5,.5,7.1,3.8,340,19.2,60,77.1,.7,
236,何咯,2014-08-11,23.1,17.4,29.4,,,,7.8,4.6,290,18.5,49,77.8,9.7,
236,何咯,2014-08-12,23.5,18.4,29.9,,,,5.6,3.3,200,20.7,56,86,5,
236,何咯,2014-08-13,22.5,20.5,25.5,,1,2,5.2,2.8,360,21.5,84,94.8,0,
236,何咯,2014-08-14,21,20,22.2,,.5,1,5.1,3.1,340,20.1,91,95.3,0,
236,何咯,2014-08-15,23.5,19.6,29.2,,.1,.1,4.6,2.8,270,20.9,60,86.1,4.4,
236,何咯,2014-08-16,24.8,20.3,31.1,,,,5.3,3.3,90,20.9,49,80.9,6.1,
236,何咯,2014-08-17,21.5,19.7,24,,3.5,6,7.1,4,320,20.8,88,96,0,
236,何咯,2014-08-18,21.7,19.8,24.1,,4.5,13.5,5.8,2.9,20,20.8,83,95.5,0,
236,何咯,2014-08-19,23.4,21.3,26.4,,1,3,4.2,3,250,21.9,77,92.1,.5,
236,何咯,2014-08-20,23.7,20.6,27.9,,.5,1,3.2,1.8,160,21.6,66,89.3,.1,
236,何咯,2014-08-21,22.9,21.4,26,,3,10,9.3,5.4,230,22.1,85,96,0,
236,何咯,2014-08-22,23.9,20.8,29.2,,4.5,7,7,4.4,140,21.1,58,86,8.2,
236,何咯,2014-08-23,24,20.7,29.6,,,,3.5,2.1,200,20.5,54,83.1,6.4,
236,何咯,2014-08-24,23.7,20.1,27.7,,.1,.2,2.8,1.5,140,21.7,66,89.4,.1,
236,何咯,2014-08-25,23.2,21.9,25.5,,2.5,9.5,5.6,3,360,22.4,85,96,.1,
236,何咯,2014-08-26,24.9,21.7,30.4,,,,6.4,4,290,21.9,59,85.3,3.5,
236,何咯,2014-08-27,23.7,20.9,27.3,,,,5.3,2.8,20,20.6,67,83.6,1.8,
236,何咯,2014-08-28,23.3,19.9,29.1,,,,7.6,4,20,19.5,53,81.1,7.4,
236,何咯,2014-08-29,23.5,19.5,30.2,,,,5.3,3.2,50,18.4,45,76.4,9.1,
236,何咯,2014-08-30,22.6,17.7,29,,,,6,2.6,20,18.1,48,78.1,10.6,
236,何咯,2014-08-31,21.2,17.1,26.5,,,,5.1,2.7,20,16.5,47,77.1,5.6,
236,何咯,2014-09-01,22.6,16,29.6,,,,6.3,3.3,50,17.7,49,76.9,10.9,
236,何咯,2014-09-02,21,18.6,24.7,,2,5,6.6,3.2,20,18.5,65,86.9,.1,
236,何咯,2014-09-03,22,19.2,26,,5.5,16,8.6,5.4,200,20.8,82,93,0,
236,何咯,2014-09-04,22.3,17.4,27.9,,,,5.3,3.1,250,19,56,83.3,6,
236,何咯,2014-09-05,21.6,16.4,29.8,,,,5.2,2.4,320,19.1,56,88.3,6.8,
236,何咯,2014-09-06,23,18.7,31.2,,,,4.7,2.8,360,18.4,34,79.5,7.6,
236,何咯,2014-09-07,22.6,15.5,30.7,,,,6.1,3.8,200,18.2,40,79.8,7.7,
236,何咯,2014-09-08,22.4,18.3,29.8,,,,5.4,2.5,250,19.5,57,85.9,6.7,
236,何咯,2014-09-09,20.3,14,27.4,,,,5.4,3.4,230,16.3,46,80.5,2.8,
236,何咯,2014-09-10,19,11.4,28.1,,,,5.6,3.4,230,13.7,35,76,10.6,
236,何咯,2014-09-11,20.5,12.9,28.7,,,,4.5,2.8,360,16,40,78.3,9.1,
236,何咯,2014-09-12,20.7,17.7,24.4,,,,2.9,1.6,230,18.4,67,87.4,0,
236,何咯,2014-09-13,22.3,17.7,28.5,,,,6,3.2,50,16.7,40,74.8,10.9,
236,何咯,2014-09-14,21.2,15.5,27.7,,,,6.4,3,20,15.8,41,74.3,9.7,
236,何咯,2014-09-15,21.6,18.5,26.7,,,,6,3.4,230,17.5,53,79.8,1.5,
236,何咯,2014-09-16,20.3,13.1,27.5,,,,5.1,2.8,320,12.5,27,65.4,6.9,
236,何咯,2014-09-17,19.5,14.9,26.3,,,,6.1,3.6,360,13.2,37,69.9,4.1,
236,何咯,2014-09-18,19.9,14.4,25.6,,,,7.4,3.7,20,14.1,48,71.1,5.2,
236,何咯,2014-09-19,19.3,13.4,27.2,,,,6,3.5,230,11.7,23,68.4,11,
236,何咯,2014-09-20,19.1,12,27.3,,,,5.6,2.8,20,12.5,26,71,10.8,
236,何咯,2014-09-21,19.6,14.5,26.5,,,,5.2,2.8,360,14.5,41,75.5,8.3,
236,何咯,2014-09-22,19.9,13.4,28.6,,,,6.4,2.9,20,14.1,35,73.6,11,
236,何咯,2014-09-23,20.8,14.2,28.7,,1,3,5.2,3,20,15.4,33,76,6.5,
236,何咯,2014-09-24,18.4,15.2,20.7,,6.5,15.5,9.9,3.9,340,17.3,77,94.3,0,
236,何咯,2014-09-25,19.7,14.4,27.1,,,,4.6,2.9,160,16.8,49,86.4,8.5,
236,何咯,2014-09-26,20.9,17.3,25.9,,,,5,2.9,50,17.8,57,84.5,2.8,
236,何咯,2014-09-27,19.8,15.9,25.6,,,,5.9,4.3,270,17.3,61,87.6,6.1,
236,何咯,2014-09-28,20.8,15.9,27.6,,,,4.9,2.4,20,17.1,44,82,4.8,
236,何咯,2014-09-29,19.2,17.2,20.8,,.5,1.5,3.2,2,340,18.4,79,96,0,
236,何咯,2014-09-30,19.5,16.3,25.1,,,,5,2.9,20,16.8,62,85.9,3,
236,何咯,2014-10-01,19.4,16.3,25,,,,4.5,2.5,20,15.8,55,80.6,4.9,
236,何咯,2014-10-02,18.4,14.6,23.6,,.1,.1,5.4,3.6,250,16,62,87,.8,
236,何咯,2014-10-03,15.4,10.4,20.3,,,,5.8,3.4,290,11.4,55,79.3,4.5,
236,何咯,2014-10-04,16.7,9.5,23.9,,,,7.7,4.2,70,10.2,41,69.6,10.4,
236,何咯,2014-10-05,16.8,12.2,23,,,,8.3,3.9,360,8.9,35,61.4,10.7,
236,何咯,2014-10-06,14.3,8.3,22,,,,6.6,3.2,360,8.4,38,71.8,10.6,
236,何咯,2014-10-07,14.4,7.3,23,,,,4.3,2.5,250,9.6,36,77.8,9,
236,何咯,2014-10-08,14.6,7.5,23.6,,,,6.2,3.2,20,9.3,36,75,9.4,
236,何咯,2014-10-09,16.6,9.8,24.7,,,,6.5,3.4,20,10.9,33,73.1,8.5,
236,何咯,2014-10-10,19,11,27.8,,,,10.3,5.3,70,11.3,29,65.9,10.1,
236,何咯,2014-10-11,19.6,14.1,26.4,,,,7.4,4.1,360,11.3,37,61.1,10.4,
236,何咯,2014-10-12,18.2,14.2,22.4,,,,7.2,3.4,360,12.3,57,68.9,3.1,
236,何咯,2014-10-13,18.1,13,23.2,,.1,.1,12.1,4.9,70,10.5,43,62.5,4.5,
236,何咯,2014-10-14,13,7.1,20.6,,,,6,3.8,20,6,38,65.5,10.2,
236,何咯,2014-10-15,10.8,3.6,20.2,,,,5.9,3.2,230,6.3,40,78.1,10.1,
236,何咯,2014-10-16,11.6,5.4,19.6,,1.5,2.5,9.7,6,290,5.6,27,73,8.4,
236,何咯,2014-10-17,10.6,2.2,21.2,,,,3.7,2.3,200,4.2,23,72.6,9.6,
236,何咯,2014-10-18,11.4,3.4,22.8,,,,4.2,2.2,290,5.8,18,75.5,9.1,
236,何咯,2014-10-19,14,4.8,22.5,,.1,.2,3.6,2.2,200,9.2,35,76.8,6.1,
236,何咯,2014-10-20,16.7,13.4,18.9,,4,11,5.3,2.3,140,16.3,93,98.1,0,
236,何咯,2014-10-21,15.2,11.9,17.6,,2,6,7.9,3.8,20,14.7,93,97.5,0,
236,何咯,2014-10-22,13.9,9.7,19.6,,1,2,6.8,3.1,20,10.7,55,82.6,5.3,
236,何咯,2014-10-23,12.3,7,20.2,,,,4.6,2.4,230,9.2,45,84.6,8.3,
236,何咯,2014-10-24,12.9,8.3,21.2,,,,4.4,2.4,230,10.5,54,87.9,6.4,
236,何咯,2014-10-25,13.5,8.4,22.9,,,,4.7,2.6,230,10.6,40,85.8,6,
236,何咯,2014-10-26,14.5,7.6,21.2,,,,6.8,4.7,230,12.3,60,88.6,3.9,
236,何咯,2014-10-27,10.3,3.7,17.8,,,,6.2,3.9,340,1.7,26,60.4,9.7,
236,何咯,2014-10-28,7.5,.6,19,,,,5.2,2.3,200,2.1,23,76.1,8.1,
236,何咯,2014-10-29,9.4,2.4,20.1,,,,3.3,1.9,290,4.9,26,78.6,7.1,
236,何咯,2014-10-30,10.6,3.6,17.8,,,,4.5,2.2,270,6.9,44,80.9,.7,
236,何咯,2014-10-31,11.6,10.1,12.7,,3.5,13.5,7.6,3.7,340,11.1,82,97.5,0,
236,何咯,2014-11-01,13.6,11.7,17.3,,,,4.9,2.9,340,13,80,96.4,0,
236,何咯,2014-11-02,11.5,8.8,14.4,,,,11.2,6.1,290,6,43,72.8,1.9,
236,何咯,2014-11-03,6.7,1.1,14.5,,,,8.2,5.2,160,1.5,36,74,7.3,
236,何咯,2014-11-04,7.8,.1,17.9,,,,5.2,2.5,270,3.9,36,81.5,8.4,
236,何咯,2014-11-05,8.9,2.5,17.6,,,,4.3,2.3,200,5.9,44,85.1,6.6,
236,何咯,2014-11-06,10.8,6.2,18.4,,,,5.6,3.7,160,8.2,56,85.6,2.7,
236,何咯,2014-11-07,7.7,2.3,16.9,,,,4.4,2.6,230,3.6,38,80.6,7.1,
236,何咯,2014-11-08,9.7,4.8,15.1,,,,5.1,2.4,320,7.4,66,86.8,.1,
236,何咯,2014-11-09,8,2.9,15.5,,,,6.6,4,340,3.8,43,79,7.8,
236,何咯,2014-11-10,6.6,.2,17.5,,,,6.2,3.3,180,.4,27,72.4,7.4,
236,何咯,2014-11-11,7.4,-.5,15.9,,,,4.7,2.9,200,4.1,50,82.3,6.7,
236,何咯,2014-11-12,7.9,3.9,12,,,,11.9,6.8,290,1.8,38,67.8,3.1,
236,何咯,2014-11-13,3.3,-.9,6.7,,,,8.9,4.9,320,-3.5,45,61.8,4.4,
236,何咯,2014-11-14,5.3,1.3,11.2,,,,6.9,4.3,160,1,37,77.6,5.2,
236,何咯,2014-11-15,4.6,-.8,11.4,,,,4.7,2.8,230,.8,43,79,5.2,
236,何咯,2014-11-16,7.8,3.6,13.9,,,,5.2,3.2,250,-1.1,19,58.5,5.8,
236,何咯,2014-11-17,6.8,1.8,13,,,,8,4.7,290,3.1,43,80.1,4.1,
236,何咯,2014-11-18,4.2,-1.8,12.4,,,,5.9,3.2,340,-.5,35,76.5,8.8,
236,何咯,2014-11-19,3.8,-3.2,13.5,,,,5.1,2.1,230,-.6,35,77.9,7.8,
236,何咯,2014-11-20,5.2,-1.2,14.8,,,,3.5,2.3,200,1.2,40,79.6,8.4,
236,何咯,2014-11-21,6.2,-.4,16.8,,,,3.6,2,200,2.1,32,80.5,6.7,
236,何咯,2014-11-22,7.1,2.7,13.1,,,,5.5,3.8,340,5.9,67,92.8,1.9,
236,何咯,2014-11-23,7.6,4.4,10.3,,,,6.6,4.2,50,6.6,81,94.1,.5,
236,何咯,2014-11-24,8.9,8.4,9.9,,,,5.4,2.6,340,8.1,89,95.3,0,
236,何咯,2014-11-25,10.8,7.3,14.4,,,,8.8,4.6,360,6.3,62,75.4,2,
236,何咯,2014-11-26,9.9,5.9,14.9,,,,7.9,2.8,20,6,56,78.3,2.8,
236,何咯,2014-11-27,8.4,4.2,15.7,,,,2.6,1.5,180,6.9,55,92.4,4,
236,何咯,2014-11-28,9.5,3.2,14.8,,,,9.2,5,270,8.3,77,93.1,0,
236,何咯,2014-11-29,10.2,6.6,14.3,,,,4.7,2.4,320,6.5,58,79,3.2,
236,何咯,2014-11-30,9.7,6.8,11.2,,,,6.9,4,20,8.9,82,95.1,0,
236,何咯,2014-12-01,2.5,-2.8,9.8,,,,11.2,6.6,320,-1.3,53,76.5,.9,
236,何咯,2014-12-02,-1.8,-5,1.5,,,,9.3,5.8,340,-7.6,35,66.4,8.1,
236,何咯,2014-12-03,-.1,-2.6,1.1,,,,5.4,2.6,200,-.7,75,96.3,.2,
236,何咯,2014-12-04,-2.2,-4.7,.9,,,,8,2.4,340,-3.9,64,88.9,3.8,
236,何咯,2014-12-05,-4.5,-9.8,0,,,,5.4,3.5,50,-7,60,83.3,8.8,
236,何咯,2014-12-06,-3.2,-8.1,1.2,,,,4.5,2.5,250,-6.3,55,80,7.5,
236,何咯,2014-12-07,-2,-5.6,2.6,,,,6.6,3.6,50,-4.8,63,81.5,2.9,
236,何咯,2014-12-08,-.9,-5.2,3.8,,,,6,3.5,20,-3.5,54,83.1,7.2,
236,何咯,2014-12-09,-2.5,-8.7,4.6,,,,4.2,2.1,20,-7.4,34,73.5,8.2,
236,何咯,2014-12-10,.5,-4.2,3.9,,,,5.6,2.7,160,-2.3,59,81.9,.4,
236,何咯,2014-12-11,.9,-3.9,4.5,,,,9.9,6.2,340,-2,55,82.3,2.1,
236,何咯,2014-12-12,-.6,-4,3.6,,,,8.4,3.7,140,-2,57,90.6,4.2,
236,何咯,2014-12-13,-4.3,-8.2,0,,,,12.3,2.7,50,-6.4,62,86.1,4.5,
236,何咯,2014-12-14,-3.3,-9.5,1.8,,,,4.1,2.7,140,-5.9,50,83,7,
236,何咯,2014-12-15,1.3,-3.6,4.7,,,,5.1,2.6,140,-.3,70,90.1,0,
236,何咯,2014-12-16,-1.4,-5.7,3.9,,,,11.5,7,290,-5,53,76.9,2.4,
236,何咯,2014-12-17,-6,-9.7,-3.3,,,,8.4,4.6,340,-10.3,57,71.6,4.6,
236,何咯,2014-12-18,-4.7,-10.1,1.4,,,,6.3,4,340,-11.8,33,60.5,8.5,
236,何咯,2014-12-19,-2.9,-8.3,1.6,,,,4.1,2.2,20,-7,52,74,.8,
236,何咯,2014-12-20,.5,-3.3,3.4,,,,10.3,5.6,320,-4.5,35,71.9,6.1,
236,何咯,2014-12-21,-4.2,-9.3,1.3,,,,8.8,4.9,140,-7.9,41,77.6,6.3,
236,何咯,2014-12-22,-4.5,-10.4,3.1,,,,5.1,2.7,140,-5.4,61,93.3,2.3,
236,何咯,2014-12-23,-3.8,-9.6,2.3,,,,2.1,1.5,270,-5,69,91.1,.2,
236,何咯,2014-12-24,1.6,-1.4,7.9,,,,9.8,4.7,290,-1.8,53,79.5,3.3,
236,何咯,2014-12-25,-.1,-4.3,4.9,,,,7.9,4.3,320,-6.8,37,62.1,8.5,
236,何咯,2014-12-26,-2.7,-7.9,4.4,,,,6,3.2,20,-8.6,34,66.8,8.5,
236,何咯,2014-12-27,-2,-6.3,6.1,,,,5.7,3.8,20,-7.5,31,69.9,7.3,
236,何咯,2014-12-28,-1.5,-7.2,3.5,,,,2.4,1.4,270,-4.6,54,80.4,2.6,
236,何咯,2014-12-29,1.9,-2.1,7.9,,,,5.2,3.3,180,-.3,65,86.6,4.5,
236,何咯,2014-12-30,1,-2.8,10,,,,5.3,3.3,290,-2.1,30,84.3,5.1,
236,何咯,2014-12-31,0,-4.4,4,,,,9.8,5.9,320,-4.9,37,71.4,4.2,
236,何咯,2015-01-01,-4.9,-7.2,-2.3,,,,10,6,320,-11.3,47,61.8,7.5,
236,何咯,2015-01-02,-5.9,-12,-.4,,,,13.3,4.4,270,-8.8,43,81.3,4.2,
236,何咯,2015-01-03,-4.9,-14.2,3.2,,,,3.4,2.2,200,-8.2,52,79.3,7.2,
236,何咯,2015-01-04,.7,-3.8,10,,,,3.6,1.8,160,-1.6,59,86.1,5,
236,何咯,2015-01-05,2.1,-2.8,6.9,,,,7.2,3.5,320,1.2,73,94.1,1,
236,何咯,2015-01-06,.5,-4.4,5,,,,9,5.4,320,-6.3,33,62.9,8.4,
236,何咯,2015-01-07,-4,-8.3,2.1,,,,7.1,5.1,320,-11.3,31,59.6,8.3,
236,何咯,2015-01-08,-3.8,-9.7,4.2,,,,4.8,3.2,110,-7.7,39,76.8,8.8,
236,何咯,2015-01-09,-2.3,-6.9,3.1,,,,3.1,1.8,110,-3.8,69,89.6,.8,
236,何咯,2015-01-10,-1.4,-7.9,7.3,,,,7,4.6,140,-4.5,39,82,8.1,
236,何咯,2015-01-11,-.3,-4.2,5.3,,,,8.3,5.5,290,-5.8,34,70.1,8.3,
236,何咯,2015-01-12,-3,-8.1,4.3,,,,4.7,2.3,20,-10.3,27,60.8,8.8,
236,何咯,2015-01-13,-.7,-7.6,7.3,,,,3.6,2.4,270,-5.4,40,72.5,5.1,
236,何咯,2015-01-14,2.1,-1,5.5,,,,4.4,2.6,20,-2.6,54,71.9,0,
236,何咯,2015-01-15,1.4,-2.8,8.5,,,,4,3.1,140,-2.7,43,76.4,3.9,
236,何咯,2015-01-16,.6,-4.1,3.7,,,,11.1,5.7,290,-2,60,84.1,0,
236,何咯,2015-01-17,-1.5,-6.3,2.7,,,,8.2,4.8,320,-9.5,31,56.5,8.9,
236,何咯,2015-01-18,-1.4,-8.8,4.5,,,,7.4,4.5,230,-4.9,52,78.9,5.8,
236,何咯,2015-01-19,1.7,-3.3,5.8,,,,10.4,5.2,290,-2.7,56,73,2.6,
236,何咯,2015-01-20,-.7,-6.1,6.3,,,,4.7,2.9,20,-4.6,43,76.6,7,
236,何咯,2015-01-21,1.8,-2,5.4,,,,5.3,2.8,20,-.7,59,84.5,.1,
236,何咯,2015-01-22,2.9,-.9,7.7,,,,5.4,3.7,320,.4,58,85.4,2.8,
236,何咯,2015-01-23,-.2,-3.4,6.4,,,,5.6,3.5,270,-2.1,54,89.1,3.3,
236,何咯,2015-01-24,1.8,-2.4,8.7,,,,3.9,2.3,140,-1.1,52,82.6,3.8,
236,何咯,2015-01-25,2.9,-2.2,8.4,,,,5.7,3,230,1,59,88.5,.6,
236,何咯,2015-01-26,5.1,2.9,7.9,,,,8.3,4.9,290,3.6,76,91.1,0,
236,何咯,2015-01-27,-.8,-6.4,3,,,,6.9,5.2,320,-7.4,31,62.6,8.3,
236,何咯,2015-01-28,-3.2,-8,3.2,,,,5,3.1,,-10.1,34,61.5,7.6,
236,何咯,2015-01-29,-.4,-4.5,2.2,,,,5,3.2,140,-3.2,63,81.8,0,
236,何咯,2015-01-30,-.8,-4.1,3.2,,,,14.4,6.4,320,-7.8,28,60.9,7.9,
236,何咯,2015-01-31,-3.7,-9,3.3,,,,5.6,3.4,320,-10.6,29,62,9.2,
236,何咯,2015-02-01,-3.1,-9.8,5.3,,,,5,3.1,140,-8.8,30,69,9.2,
236,何咯,2015-02-02,-.9,-5.8,7.5,,,,5.1,2.5,20,-7.7,22,65.5,7.5,
236,何咯,2015-02-03,-.5,-6.6,7.2,,,,5.4,3.2,110,-5.9,27,70.5,5.5,
236,何咯,2015-02-04,-1.6,-5.6,3.8,,,,4.6,3,200,-3.4,62,88.1,3,
236,何咯,2015-02-05,-1.7,-6.8,5.5,,,,7.2,4.9,290,-5.3,41,79.6,6.3,
236,何咯,2015-02-06,-.6,-6.3,7.2,,,,5.5,3.7,180,-4.5,44,77.8,9.1,
236,何咯,2015-02-07,.8,-4.3,6.3,,,,9.3,5.2,290,-2.7,49,78.5,2.1,
236,何咯,2015-02-08,-5.8,-7.9,1.4,,,,11.6,6.2,320,-14.9,33,49.4,9.1,
236,何咯,2015-02-09,-5.3,-12.2,1.1,,,,9.2,6.4,270,-10.1,33,71.4,7.5,
236,何咯,2015-02-10,3,-3.6,8.4,,,,8.3,5,270,-2.8,38,68.3,8,
236,何咯,2015-02-11,2.9,-2.6,9.4,,,,7.7,4.9,230,-.2,54,82,5.1,
236,何咯,2015-02-12,-.4,-5.7,4.5,,,,9.7,5.5,320,-11,27,47.1,9,
236,何咯,2015-02-13,-2.4,-9,5.2,,,,8.3,4.4,290,-9.8,30,61.3,9.6,
236,何咯,2015-02-14,.4,-6.9,9.4,,,,6,3.5,250,-2.9,55,80.5,6.8,
236,何咯,2015-02-15,6,-2.2,11.8,,,,6.4,3.4,20,2,51,78.1,.4,
236,何咯,2015-02-16,4.9,4.5,6.1,,,,5.5,2.9,20,4.6,95,97.8,0,
236,何咯,2015-02-17,3.2,2,5.5,,,,7.9,4.8,290,-.9,57,74.8,1.3,
236,何咯,2015-02-18,2.2,1.3,3.8,,,,11.3,4.1,290,-2.5,61,71.5,0,
236,何咯,2015-02-19,2.2,-3.4,9,,,,6.1,2.8,160,-3,37,71.1,9.6,
236,何咯,2015-02-20,4.2,-4.5,10.7,,,,8.7,3.1,50,-1.3,45,70.8,5.8,
236,何咯,2015-02-21,5.8,3.5,6.6,,,,6.1,3.1,50,4.3,68,90.6,0,
236,何咯,2015-02-22,5.2,1,9.1,,,,8.5,5.4,270,.8,52,75,5.7,
