瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,2006-08-13,28.4,24.2,34.2,,,,4.9,3.3,160,24.6,54,79.5,8.8,
236,何咯,2006-08-14,29.4,24.3,35.9,,,,5.8,3.6,270,23.8,42,72.6,10.1,
236,何咯,2006-08-15,29.3,23.2,36,,,,6,3.4,270,23.6,42,72.8,11.2,
236,何咯,2006-08-16,29.4,25.1,35.7,,,,5.5,3.3,20,24,43,73.4,11.2,
236,何咯,2006-08-17,28.8,25.5,33.5,,0,0,8.1,4,50,22.3,43,69,8.8,
236,何咯,2006-08-18,26,22.1,31.7,,.5,.5,10.6,5.5,70,18.8,45,64.9,8.6,
236,何咯,2006-08-19,24.5,21.7,29,,0,0,6.8,3.4,320,16,48,58.8,8,
236,何咯,2006-08-20,24.1,20.2,29.6,,0,0,6.1,3.8,70,19.6,59,75.6,6,
236,何咯,2006-08-21,27.7,22.2,34.5,,12.5,14,6,4,20,23,46,76.4,9.2,
236,何咯,2006-08-22,27.3,25.1,33.2,,1,1,7.5,4.5,160,24.5,57,84.3,6.1,
236,何咯,2006-08-23,27,24.3,32.4,,,,6,3.4,230,23.8,60,82.3,7.2,
236,何咯,2006-08-24,27.4,23.3,33,,0,0,5.6,3.2,290,22.7,53,76,9.2,
236,何咯,2006-08-25,26,23.1,31.6,,10,29,9.8,6,140,22.6,58,81.5,6.2,
236,何咯,2006-08-26,26.9,22.6,34,,2,2,6.5,4,140,23.4,52,81.6,6.9,
236,何咯,2006-08-27,24.9,22.8,28.7,,2,5,10.1,5.9,140,22.9,71,87.1,1.5,
236,何咯,2006-08-28,25,20.3,31.5,,,,6,3.9,270,21.7,53,82.4,7.8,
236,何咯,2006-08-29,23.7,19.3,29.5,,2.5,3,5.5,3.2,20,20.2,49,81.8,5.5,
236,何咯,2006-08-30,24.4,21.3,28.2,,0,0,8.8,4.5,90,19,56,72,6.1,
236,何咯,2006-08-31,25.4,21.7,31,,,,6.4,3.6,20,19.1,45,68.8,10.2,
236,何咯,2006-09-01,24.5,19.3,31.1,,,,8.1,4.4,50,17.4,39,66.3,11.6,
236,何咯,2006-09-02,24.7,19.8,31.5,,,,5.4,3.3,70,19.3,43,73,9.9,
236,何咯,2006-09-03,24.3,18.2,31.7,,,,4.9,2.6,140,19.3,40,75.6,11.3,
236,何咯,2006-09-04,23,19.3,30.2,,,,8.3,4.5,340,18,50,74.1,5.9,
236,何咯,2006-09-05,19.9,15.8,26.8,,1,5,7.3,3.9,90,15.5,53,75.8,6.2,
236,何咯,2006-09-06,18.9,14.3,26.7,,1.5,5.5,8,3.4,20,15.5,47,81.5,7.7,
236,何咯,2006-09-07,20.1,13.5,28.3,,,,7.5,3.4,20,13.9,33,72,10.1,
236,何咯,2006-09-08,21.9,14.6,29.3,,0,0,6,3.5,20,16.9,49,73.4,8,
236,何咯,2006-09-09,18.7,11.3,22.2,,.5,.5,8.1,3.9,340,15.9,65,83,0,
236,何咯,2006-09-10,15,9.8,22.5,,,,10.6,4.5,360,7.9,28,68.5,10.6,
236,何咯,2006-09-11,15.1,9.6,21.8,,,,5,2.7,20,10.4,40,74.4,7.1,
236,何咯,2006-09-12,19.2,12.3,26.7,,,,6.8,4,90,13.5,44,71.3,9.5,
236,何咯,2006-09-13,20.7,15.8,27.5,,,,7.3,4.1,360,13.8,41,65.9,10,
236,何咯,2006-09-14,20.7,15.5,28.1,,,,7.8,4.6,20,13.1,32,63.6,9,
236,何咯,2006-09-15,20.4,16.6,24.7,,0,0,6.8,3.4,20,15,54,70.3,4.3,
236,何咯,2006-09-16,20.2,17.2,23.6,,1,1,5.5,3.1,360,16.3,60,77.9,2.8,
236,何咯,2006-09-17,17.9,15.3,19.7,,1,1.5,8.6,4.4,50,15.2,74,83.6,.1,
236,何咯,2006-09-18,18.7,14.8,22.7,,.5,.5,6,2.8,340,13.7,52,72.8,2.5,
236,何咯,2006-09-19,19.7,12.3,27.7,,,,6.8,3.7,360,14.4,39,74.3,11.3,
236,何咯,2006-09-20,20.2,14.8,27,,,,5,2.9,360,16.8,50,81.3,6.3,
236,何咯,2006-09-21,21,14.6,29.8,,,,5.6,3.4,50,12.9,26,64,10.5,
236,何咯,2006-09-22,20.4,13.1,29,,,,6,3.6,20,14.2,36,70.4,10.7,
236,何咯,2006-09-23,19.5,13.1,27.2,,,,8,4.3,20,10.2,27,58.5,11.3,
236,何咯,2006-09-24,17.8,10.8,26.7,,,,6.4,3.7,50,10,26,65.8,11.1,
236,何咯,2006-09-25,18.1,9.6,27.2,,,,5,3.4,20,10.8,25,67.4,9,
236,何咯,2006-09-26,18.9,11.8,26.5,,,,6.5,3.9,90,12.9,39,70.4,8.5,
236,何咯,2006-09-27,19.5,11.8,28.3,,,,4.3,2.3,140,14.3,38,74.1,8.8,
236,何咯,2006-09-28,18.2,13.6,25.2,,,,4.6,3.3,230,14.6,46,80.4,5.9,
236,何咯,2006-09-29,18.6,13.3,26.7,,,,4.6,3.1,160,14.7,44,79.4,6.2,
236,何咯,2006-09-30,18.8,11.3,27.7,,,,5.4,3.5,270,13.1,35,71.3,8.2,
236,何咯,2006-10-01,19.8,15,26.3,,,,5.1,3.1,20,13.4,37,68.3,7.1,
236,何咯,2006-10-02,18.3,12.1,27.8,,,,5.4,2.9,70,13.1,31,75.9,9.3,
236,何咯,2006-10-03,18.2,10.5,28.7,,,,6.8,3.4,320,12.7,22,74.3,9.6,
236,何咯,2006-10-04,18.1,10,27.7,,,,6,3.3,70,12,34,71.3,9.2,
236,何咯,2006-10-05,20.5,13.1,27,,,,8,4.2,20,10.7,31,55.6,10.7,
236,何咯,2006-10-06,19.2,12.1,27.5,,,,8.5,4.3,20,9.6,27,56.9,10.6,
236,何咯,2006-10-07,17.7,8.8,28.7,,,,7.4,4.5,180,10.4,21,67.9,10.3,
236,何咯,2006-10-08,18.4,11,26.5,,,,5.5,3.4,230,15.3,55,83,6.6,
236,何咯,2006-10-09,20,14.5,27.6,,,,6.1,3.7,230,16.6,46,81.6,6.7,
236,何咯,2006-10-10,19.3,13.6,28.2,,,,6.3,3.8,230,13.5,24,73.4,7.7,
236,何咯,2006-10-11,17.7,12.3,24.1,,0,0,6.8,4.3,230,14.6,65,81.8,4.4,
236,何咯,2006-10-12,15.1,7.6,25.6,,,,5.5,3.5,20,5.5,15,61.3,9,
236,何咯,2006-10-13,14.6,6.3,26.5,,,,6.8,3.1,70,4.5,12,57.8,10.2,
236,何咯,2006-10-14,15.5,6,26.6,,,,7,3.4,270,10.2,39,73.4,10,
236,何咯,2006-10-15,17.8,10.8,28,,,,5,3.2,20,12.2,29,73.1,7.4,
236,何咯,2006-10-16,17.1,10.6,28,,,,6.6,3.8,230,12.6,34,78,7.4,
236,何咯,2006-10-17,17.7,11.8,25,,,,4.4,2.5,290,14.8,51,83.8,4.8,
236,何咯,2006-10-18,18.1,13.3,27.1,,,,5.5,3.3,270,14.5,47,80.9,6.7,
236,何咯,2006-10-19,18.7,13.6,25.5,,,,4.3,2.7,230,14.7,41,78.9,3,
236,何咯,2006-10-20,18.6,11.6,27.1,,,,5,2.7,360,13.3,35,74.3,8.8,
236,何咯,2006-10-21,17.4,11.6,26.3,,,,4.6,2.9,270,12.6,35,76.3,8.4,
236,何咯,2006-10-22,14.6,10.6,16.6,,1.5,4,4.8,3,360,13.8,88,93.1,0,
236,何咯,2006-10-23,14.6,11,19,,.5,.5,10.5,5.2,340,8.1,44,65.8,9.5,
236,何咯,2006-10-24,14.1,8.1,21.5,,,,8,4.6,20,6.2,33,60,10,
236,何咯,2006-10-25,14.1,6.9,20.7,,,,6.8,4.1,340,8.7,52,70,6.2,
236,何咯,2006-10-26,13.4,10.5,18.5,,.5,.5,3.7,1.8,270,10.2,51,80.8,1,
236,何咯,2006-10-27,12.3,6,20.8,,,,5.8,2.8,180,7.9,26,76.9,8.5,
236,何咯,2006-10-28,11.6,3.9,22.2,,,,4.1,2.6,110,7,35,76.3,8.6,
236,何咯,2006-10-29,12.3,5.4,21.7,,,,5.6,3.3,230,7.5,32,75.8,5.3,
236,何咯,2006-10-30,10.6,1.6,23.1,,,,5,3,160,2.3,18,64.4,9.8,
236,何咯,2006-10-31,11.3,2.7,22.2,,,,4.1,2.4,230,6.5,37,74.3,9.1,
236,何咯,2006-11-01,13,6.9,21.5,,,,4.5,2.2,270,9.6,47,80.8,5.5,
236,何咯,2006-11-02,11.5,5.5,21,,,,8,4.8,290,6,30,73.4,7.5,
236,何咯,2006-11-03,11.5,3.9,20.3,,,,5.6,2.9,140,8.7,36,83.1,6,
236,何咯,2006-11-04,14.9,8.8,21.3,,,,6.6,4.3,110,11.1,43,78.9,5.7,
236,何咯,2006-11-05,13.7,3.5,19.3,,,,10.1,6.6,320,7.1,37,66.5,6.7,
236,何咯,2006-11-06,6.9,2,14.1,,,,14.6,7.8,250,4.8,41,85.8,2.5,
236,何咯,2006-11-07,4.4,-.4,10.3,1,,,9.1,4,230,.8,53,77,6.8,
236,何咯,2006-11-08,11.8,.2,19.7,,,,13.1,7.7,180,7.1,52,74.3,7.5,
236,何咯,2006-11-09,15.5,7.5,20.2,,,,7.5,4.4,180,8.6,33,63.5,1.3,
236,何咯,2006-11-10,9.4,5.3,13,,,,6.5,4,340,-3.3,24,40.8,.3,
236,何咯,2006-11-11,6.7,-.8,13.3,,,,10.8,4.8,320,-4.9,14,48.9,8.9,
236,何咯,2006-11-12,4.4,-3,14.1,,,,4.9,2.8,200,-1.1,33,71.9,9.3,
236,何咯,2006-11-13,9.1,-.8,16.2,,,,6.8,4.1,200,5.9,57,80,3.9,
236,何咯,2006-11-14,8.6,3.9,12.6,,,,13.8,7.8,320,-1.7,24,49.9,8.9,
236,何咯,2006-11-15,7.5,.3,16.2,,,,16,8.9,290,2.2,38,70.5,6.4,
236,何咯,2006-11-16,2.9,-1.8,10.6,,,,7,3.7,20,-4.7,23,63,7.4,
236,何咯,2006-11-17,4.2,-3.2,13.1,,,,6,3.5,70,-2.7,31,65.6,8.6,
236,何咯,2006-11-18,7.5,1.6,16.1,,,,8.5,5.1,20,-1.2,27,56,7,
236,何咯,2006-11-19,9.1,2.5,14.8,,,,8.8,5.6,20,1.1,39,57,3.3,
236,何咯,2006-11-20,6.8,.1,16.1,,,,6.6,3.7,320,-.7,24,64.9,8.4,
236,何咯,2006-11-21,6.4,-2,16.2,,,,5,3.5,230,1.6,31,74.4,6.5,
236,何咯,2006-11-22,6.6,1,11.8,,,,7,4.5,20,-1,28,62.1,.2,
236,何咯,2006-11-23,8.8,5.4,13,,,,10.8,5.9,360,1.2,45,58.8,2.5,
236,何咯,2006-11-24,8.1,4.6,13.3,,,,10.8,6.2,20,-.9,38,53.1,7.6,
236,何咯,2006-11-25,8.8,2,16.8,,,,7.8,5,20,1,33,59.3,8.9,
236,何咯,2006-11-26,11.8,5.3,17.6,,,,7.9,4.3,360,5.5,50,64.9,3.2,
236,何咯,2006-11-27,8.7,6.5,12.6,,,,8.3,3.7,50,7.3,64,89.1,0,
236,何咯,2006-11-28,6.7,3,11.8,,,,7.5,4.5,290,3.3,49,78.6,1.4,
236,何咯,2006-11-29,3.3,-1.2,8.1,,,,7.5,3.9,70,-3.7,26,62.6,6.4,
236,何咯,2006-11-30,2.2,-3.9,11,1.83,,,9,5.4,20,-1.1,36,80.6,4.3,
236,何咯,2006-12-01,3,-.5,10.1,,,,7.5,4,340,.3,35,83.3,4.5,
236,何咯,2006-12-02,1.1,-2.2,4.4,2.17,,,12.1,5.3,340,-5,47,64,6.5,
236,何咯,2006-12-03,-2.4,-5.9,2.5,,,,8.6,4.2,70,-8.8,37,65.3,8.7,
236,何咯,2006-12-04,-1,-4.6,5.6,4.42,,,5.8,3.2,50,-7.5,28,67.3,8.7,
236,何咯,2006-12-05,.1,-4.1,6.8,,,,3.9,2.5,140,-3.4,57,78.3,3.6,
236,何咯,2006-12-06,1.7,-3.2,9.8,,,,5,2.8,230,-.7,49,85.3,3.6,
236,何咯,2006-12-07,5.4,3.2,7.4,,,,6.8,4.9,340,2.9,71,82.6,0,
236,何咯,2006-12-08,5.8,4,8.1,,,,5,3.2,20,4.5,75,89.8,0,
236,何咯,2006-12-09,4.4,-1,9.6,,,,8.6,5.6,320,.8,46,78.3,2.7,
236,何咯,2006-12-10,.1,-5,5.5,,,,4.5,2.4,20,-5,41,71.5,5,
236,何咯,2006-12-11,1.8,-4.6,8.8,,,,7,3.9,20,-5.8,28,59.6,6.8,
236,何咯,2006-12-12,3.2,-2.9,12.3,,,,4.5,2.8,180,-.7,42,77.8,6.6,
236,何咯,2006-12-13,4.8,-.2,11.8,,,,4.8,3.4,160,2,55,81.8,1,
236,何咯,2006-12-14,2,-2.2,9.1,,,,3,2.1,110,-.9,46,82.5,1.3,
236,何咯,2006-12-15,3.5,-2.7,11.1,,,,7.5,4.7,230,.2,52,79.9,3.7,
236,何咯,2006-12-16,1,-3,8.3,.92,,,7,4.6,290,-2.1,40,83,2.8,
236,何咯,2006-12-17,.4,-2.2,3.2,8.33,,,11.8,6.7,320,-2.2,64,82.6,4.2,
236,何咯,2006-12-18,-2.4,-7.1,3,,,,3.2,1.6,200,-5.7,51,81.6,6.6,
236,何咯,2006-12-19,-1.7,-6.5,5.8,,,,4.6,3.5,20,-5.2,46,81.1,6.7,
236,何咯,2006-12-20,1.1,-3.9,9.1,,,,2.4,1.4,140,-2.2,40,81,4.5,
236,何咯,2006-12-21,1.5,-2.7,10.6,,,,4.8,2.3,50,-1.9,40,81.4,7.8,
236,何咯,2006-12-22,1,-3.4,8.6,,,,2.9,1.7,140,-1.9,56,82.8,4.8,
236,何咯,2006-12-23,.3,-4.5,10,,,,3.4,2.1,160,-1.9,48,87.8,4.2,
236,何咯,2006-12-24,-.5,-4.4,6.6,,,,2.5,1.8,180,-2.8,50,86.5,2,
236,何咯,2006-12-25,4.1,-2.4,14.3,,,,6,3.3,20,0,41,77.4,7.1,
236,何咯,2006-12-26,4.5,-2.2,15.3,,,,5.5,3.1,50,-.1,32,75.5,8.4,
236,何咯,2006-12-27,1.9,-1.2,7.4,,,,9.3,6.1,290,-3.2,45,70.4,3.3,
236,何咯,2006-12-28,-4.1,-7.6,.4,2.17,,,13.3,6.9,320,-12.7,41,54.3,4.7,
236,何咯,2006-12-29,-6.5,-11.1,.6,,,,4.8,3,360,-13.8,32,61.8,8.7,
236,何咯,2006-12-30,-3.4,-11,3.5,,,,4.4,3.1,50,-12.8,23,55.6,7.4,
236,何咯,2006-12-31,-.9,-6.9,8.3,,,,5.8,3.5,20,-10.6,14,53.8,8.6,
236,何咯,2007-01-01,1,-5,5.9,,,,6.3,3.2,290,-4.3,31,70.4,.8,
236,何咯,2007-01-02,3.2,-.8,7.8,,,,5,3,290,-.1,62,78.6,0,
236,何咯,2007-01-03,4,-3,11.6,,,,8,4.5,20,-.3,49,74.8,4.8,
236,何咯,2007-01-04,3.6,-2.5,12.3,,,,7.5,5,20,-2.4,29,68.3,8.6,
236,何咯,2007-01-05,1.6,-4.4,10.6,,,,4.6,2.6,250,-2.4,36,77.3,3.8,
236,何咯,2007-01-06,.4,-1.7,4.4,8.58,,,15.5,9.3,290,-3.7,44,74.9,.5,
236,何咯,2007-01-07,.3,-2.2,1.8,,,,14.3,7.6,320,-5.4,57,65.1,.2,
236,何咯,2007-01-08,-.8,-5.4,3.7,,,,10.5,5.3,320,-6.8,34,66.9,8.7,
236,何咯,2007-01-09,-1.3,-6.9,5,,,,4,2.5,230,-5.4,45,76.4,6.4,
236,何咯,2007-01-10,-.6,-5,6.4,,,,4.6,2.7,230,-4.3,46,79.5,5.8,
236,何咯,2007-01-11,-2.7,-6.8,4.3,,,,3,1.6,70,-6.1,44,81.4,3.9,
236,何咯,2007-01-12,-2.1,-5.9,3.5,,,,9.6,5.1,320,-8.1,27,68.8,4.3,
236,何咯,2007-01-13,-3.1,-8.1,2.7,,,,7.4,4.2,320,-10,32,63.5,7.2,
236,何咯,2007-01-14,-3.2,-10.5,5.4,,,,6.3,3,20,-11.7,24,59.1,8.9,
236,何咯,2007-01-15,-.5,-7.1,6.5,,,,5.3,3,50,-8.6,26,58.8,6.4,
236,何咯,2007-01-16,1.6,-1.5,7,,,,4,2.7,20,-5.6,25,60.5,.3,
236,何咯,2007-01-17,.1,-4.8,8.3,,,,6.8,4,180,-4,42,76.8,3.9,
236,何咯,2007-01-18,.5,-5.8,7.3,,,,8.8,4.3,320,-6.6,27,64.9,8.6,
236,何咯,2007-01-19,-1.6,-8.6,7,,,,5.4,2.4,320,-10.3,21,59.1,7.3,
236,何咯,2007-01-20,-.6,-7,8.3,,,,5.5,3.2,20,-10.1,14,56,9,
236,何咯,2007-01-21,-.6,-7.9,10.5,,,,5.1,2.8,230,-10,14,59.3,7.6,
236,何咯,2007-01-22,1.4,-4.1,8,,,,6,3.7,340,-5.2,36,64.4,8,
236,何咯,2007-01-23,.2,-5.9,7.5,,,,4.5,2.2,20,-4.7,44,72.4,.6,
236,何咯,2007-01-24,0,-5.6,9.1,,,,5.9,3.6,230,-5.5,29,71.4,8.4,
236,何咯,2007-01-25,-.8,-7.5,8.1,,,,3.9,2.5,200,-4.9,43,77.8,7,
236,何咯,2007-01-26,-1.3,-4.6,2,4.75,,,5,2.6,110,-2.4,81,92.8,0,
236,何咯,2007-01-27,.2,-2,4,9.83,,,8.3,5,290,-1.4,64,89,3.2,
236,何咯,2007-01-28,-1,-5,3,6.08,,,5.5,2.8,160,-2.2,76,92.5,.7,
236,何咯,2007-01-29,-2.3,-5.5,4.6,,,,2.5,1.6,140,-4.9,55,86.3,3.9,
236,何咯,2007-01-30,-.6,-4.8,6,1.58,,,9.6,6,290,-5.3,31,74.1,4.1,
236,何咯,2007-01-31,-2,-8.1,3.9,3.17,,,8.1,4.8,320,-6.1,49,76.5,4.7,
236,何咯,2007-02-01,-2.2,-5.3,1.7,4.33,,,10.8,5.9,290,-9.2,39,61.4,7.3,
236,何咯,2007-02-02,-3.9,-8.1,1.8,,,,6,4.1,270,-9.9,35,68.4,9,
236,何咯,2007-02-03,.4,-7.1,8.3,,,,13,6.9,230,-3.6,54,76.8,5.2,
236,何咯,2007-02-04,1.3,-6,11.5,,,,4.8,2.7,20,-5.8,19,66.8,9,
236,何咯,2007-02-05,1.9,-6,11.1,,,,4.4,3.1,180,-1.8,47,79,5.9,
236,何咯,2007-02-06,5,-2.2,15.3,,,,2.7,1.5,160,1.9,52,82.1,7,
236,何咯,2007-02-07,5.4,-.6,15.5,,,,4.1,2.2,50,.7,15,75.9,5.4,
236,何咯,2007-02-08,7,4.1,10.6,,,,9.8,6.5,20,5.5,69,89,0,
236,何咯,2007-02-09,5.5,3.2,8.6,,,,7.5,5.1,290,1.5,54,74.6,1.2,
236,何咯,2007-02-10,2.9,-2.5,10.5,,,,13.3,8.3,290,-2,37,72,5.1,
236,何咯,2007-02-11,.7,-5.3,8.8,,,,6.6,4.4,320,-6.3,26,65.6,9.5,
236,何咯,2007-02-12,.7,-6.3,9.6,,,,3.9,2.1,230,-5.9,23,68.4,9.4,
236,何咯,2007-02-13,3.4,-3.7,9.1,,,,8,4,20,-.8,40,75.8,.4,
236,何咯,2007-02-14,2.3,-.8,6.1,,,,15.5,9.3,290,-4.1,41,63.3,6,
236,何咯,2007-02-15,.4,-5.9,7.5,,,,9.8,5.7,290,-7.4,25,60.4,9.5,
236,何咯,2007-02-16,1.9,-5,12.1,,,,6.8,4,20,-6.4,19,60.9,9.3,
236,何咯,2007-02-17,5.6,-.8,10.6,,,,6.4,3.7,20,-.4,50,65.4,0,
236,何咯,2007-02-18,3.9,-2.2,14.3,,,,7.6,4.9,200,-2.9,22,68.4,9.4,
236,何咯,2007-02-19,2,-4.8,11.8,,,,6,3.8,180,-3.2,22,74.1,9.2,
236,何咯,2007-02-20,3.3,-5.4,15.1,,,,5.8,3.5,230,-3.1,16,70,9.7,
236,何咯,2007-02-21,3.7,-4.4,15,,,,3.4,2.5,140,-2.8,29,68.1,8.3,
236,何咯,2007-02-22,4.6,-3.2,15.3,,,,8.3,4.5,290,-1.8,19,70,2.4,
236,何咯,2007-02-23,4.6,-2.7,10.8,,,,8.3,4.6,340,-8.4,13,44.9,10.1,
236,何咯,2007-02-24,2.9,-5.1,11.1,,,,7.5,3.8,360,-7.2,23,52.9,7.5,
236,何咯,2007-02-25,7.2,2.5,13.8,,,,5.4,3.3,20,0,36,60.4,1.5,
236,何咯,2007-02-26,6.1,-1.8,16.2,,,,7,3.9,20,-.7,26,66.1,9.9,
236,何咯,2007-02-27,6.2,-2.5,16.6,,,,6,3.3,340,-.3,25,68,9.5,
236,何咯,2007-02-28,8.7,1.5,16.7,,,,8.6,5.1,20,-3.4,18,48,9.5,
236,何咯,2007-03-01,7.9,-2.7,17,,,,5.5,3.3,20,-1.6,22,55.9,3.3,
236,何咯,2007-03-02,8.3,6,10.3,,,,3,1.5,110,6.8,61,89.1,0,
236,何咯,2007-03-03,12.5,7.5,18.7,,,,4,2.9,290,9.8,55,83.8,5.6,
236,何咯,2007-03-04,11.8,6.5,17.2,,,,11.8,6.6,230,9.5,67,84.8,0,
236,何咯,2007-03-05,0,-3.5,6.6,13.5,,,13.8,7.5,290,-4.6,53,70.9,.1,
236,何咯,2007-03-06,-2.6,-5.3,1.2,1.58,,,12.1,5.7,340,-12.2,12,50.6,8.2,
236,何咯,2007-03-07,-.8,-5.1,4.1,8.17,,,9.3,5.8,70,-7.1,30,66.8,7.5,
236,何咯,2007-03-08,.4,-6.4,7.5,1.17,,,9.5,5.7,270,-4.3,33,74.8,7.7,
236,何咯,2007-03-09,3.1,-3.2,11.5,,,,6.9,4,230,-2.4,32,71,8.2,
236,何咯,2007-03-10,2.4,-1.2,10.3,,,,12.1,7.2,320,-4,32,64.9,2.3,
236,何咯,2007-03-11,.1,-6.3,6.3,.58,,,16.5,8.4,290,-8.5,32,55,6.2,
236,何咯,2007-03-12,2.7,-4.9,10.5,,,,9.6,6.2,290,-6,25,57.9,8.6,
236,何咯,2007-03-13,3.8,-4,12.6,,,,7,4.7,270,-4.8,18,59.3,9.8,
236,何咯,2007-03-14,5.4,-2.4,14.8,,,,5.3,2.7,70,-3.3,15,58.9,5.8,
236,何咯,2007-03-15,9.4,3.2,17,,,,8.1,4.2,20,-3.5,15,42.6,8.2,
236,何咯,2007-03-16,8.3,3.9,15.3,,,,7.8,4.3,20,-.8,29,53,3.7,
236,何咯,2007-03-17,5.9,-.8,13.3,,,,5.9,3,20,-1,37,62,5.4,
236,何咯,2007-03-18,4.9,-1.2,13.3,,,,6,3.5,230,-1.8,31,64.4,8.2,
236,何咯,2007-03-19,4.7,-3.9,14.3,,,,7.5,3.8,90,-3.6,19,60.5,7.1,
236,何咯,2007-03-20,4.7,-2.5,12.6,,,,8.6,5.4,230,-1.8,29,66,4.5,
236,何咯,2007-03-21,7.3,1.6,13.8,,,,6.9,4.4,110,-.2,32,60.8,1.8,
236,何咯,2007-03-22,9.2,2.7,16.7,,,,7.5,4.9,230,2.2,32,63.9,8.6,
236,何咯,2007-03-23,10.3,1.6,20.7,,,,7.3,3.6,270,2.6,19,65.9,5.4,
236,何咯,2007-03-24,9.5,8,11.3,,,,6.5,3.9,230,8.5,87,91.8,0,
236,何咯,2007-03-25,8.2,3,16.3,,,,9.1,5.5,270,3.9,27,77.3,7.1,
236,何咯,2007-03-26,8.7,1.7,16.2,,,,6,3.7,250,5.2,36,79.6,3.1,
236,何咯,2007-03-27,10.1,5.8,14.8,,,,13.1,6.5,230,6.5,47,77.6,3.6,
236,何咯,2007-03-28,9.6,4.9,19,,,,19.6,11.8,110,6,42,77.8,.6,
236,何咯,2007-03-29,8,2,14,,,,7.5,4.5,340,5.5,59,83.5,.8,
236,何咯,2007-03-30,10.7,4.5,17.3,,,,6.3,3,110,5.3,33,70.8,6.1,
236,何咯,2007-03-31,10.3,6.3,15.5,,,,8.1,4.9,50,7.7,65,82.9,.5,
236,何咯,2007-04-01,8.8,5.5,13.1,,,,4.5,2.5,320,3.7,47,70.5,0,
236,何咯,2007-04-02,5.6,-.1,11.6,,,,11.3,7.5,290,-2.7,27,58.5,11,
236,何咯,2007-04-03,5.4,-2.4,11.3,,,,14.1,7.6,290,-5,21,53,10.4,
236,何咯,2007-04-04,6.5,.4,12.3,,,,10.3,6.4,290,-4.5,21,49.5,11.2,
236,何咯,2007-04-05,7.4,-2.2,16.2,,,,6.4,3.6,290,-2.9,17,53.6,9,
236,何咯,2007-04-06,8.6,1.1,17.6,,,,8.5,4.7,230,1,26,61.1,9.4,
236,何咯,2007-04-07,9,.6,17.3,,,,7,4.4,340,3.6,35,70.6,6.6,
236,何咯,2007-04-08,9.1,4.1,17.2,,,,9.3,5.4,320,2.6,20,68.4,6.4,
236,何咯,2007-04-09,9.1,2.5,18.3,,,,9.8,5.4,270,.7,17,62.4,8.6,
236,何咯,2007-04-10,9.9,.8,18.6,,,,9.1,5.7,230,-1.9,18,50.3,10.4,
236,何咯,2007-04-11,11.7,1.7,20.3,,0,0,7.6,4.8,230,-.7,14,47.8,10.1,
236,何咯,2007-04-12,14.5,6,22.6,,,,12.8,7.2,230,2.9,19,49.4,4.6,
236,何咯,2007-04-13,10.2,3.9,15.3,,2.5,4,11,6.3,230,7.3,44,81.3,0,
236,何咯,2007-04-14,9.7,2,19,,0,0,10.3,6,230,2.7,29,66.1,8.9,
236,何咯,2007-04-15,11.6,5.4,17.7,,0,0,5.5,3.4,90,4.7,39,63,.6,
236,何咯,2007-04-16,7.9,5,11.1,,1,3.5,8.1,3.7,70,5.8,65,84.9,1.3,
236,何咯,2007-04-17,8.7,1.5,15.6,,,,7,4.3,200,3.3,39,71.8,4.7,
236,何咯,2007-04-18,10.5,4,18.7,,,,8.1,4.6,270,1.8,23,59.4,10.7,
236,何咯,2007-04-19,11.3,1.5,19.7,,,,11.6,7.4,230,0,19,51.5,11.6,
236,何咯,2007-04-20,15.1,5.9,20.2,,0,0,15.3,8.9,200,8.3,43,64.6,4.3,
236,何咯,2007-04-21,18.8,13.8,25.5,,0,0,11.8,6.7,230,13.9,45,74.3,5.8,
236,何咯,2007-04-22,14.2,9.8,18.5,,1,2,7.5,4.3,340,6.7,30,62.1,0,
236,何咯,2007-04-23,14.4,7,22.6,,,,8.8,5.7,20,1,15,45,10.9,
236,何咯,2007-04-24,12,6.8,19,,,,8.1,3.8,230,4.4,27,62.5,2,
236,何咯,2007-04-25,13.1,7.6,19.8,,,,10.8,6.9,230,6.4,34,66.3,11.5,
236,何咯,2007-04-26,14.9,8.3,24.7,,,,8,4.2,20,5.9,13,61,9.6,
236,何咯,2007-04-27,13.8,6.5,23.2,,,,10.1,6.4,230,4.5,20,56.5,7.9,
236,何咯,2007-04-28,12.6,2.5,24,,,,8.1,4.8,320,.2,12,51.8,12.4,
236,何咯,2007-04-29,14,3.5,24.7,,,,8.6,5.8,230,.3,12,47.6,12,
236,何咯,2007-04-30,12.6,6,19.3,,2,5,6,3.5,50,3.8,26,59.1,0,
236,何咯,2007-05-01,12.1,10.5,14.1,,1.5,5,7,4.2,20,10.8,82,90.1,0,
236,何咯,2007-05-02,15.3,9.6,22.2,,,,9.6,6.6,230,9.7,36,71.5,10.5,
236,何咯,2007-05-03,16.2,11.8,21.5,,,,8.6,5.7,230,11.9,49,75.8,3.5,
