瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,1997-02-18,-3,-9.6,4.5,1.67,,,8.9,6.1,360,-9.7,33,63.6,7.2,
236,何咯,1997-02-19,-1.3,-9.6,6.9,,,,6.4,3.5,20,-7.4,37,65.9,9.5,
236,何咯,1997-02-20,2.3,-7.1,10.8,,,,9.9,5.2,200,-3.9,46,65.6,5.9,
236,何咯,1997-02-21,.7,-4.7,5.7,.42,,,7.6,4.2,20,-11.4,28,40.6,8.6,
236,何咯,1997-02-22,-1.9,-10,8.9,,,,3.2,1.6,20,-9.5,27,59.3,9.8,
236,何咯,1997-02-23,.8,-7.9,11.9,,,,4.9,3.2,50,-4.9,36,68.8,9.6,
236,何咯,1997-02-24,5.2,-5,15.3,3.17,,,3,1.4,110,-.4,39,69.9,7.4,
236,何咯,1997-02-25,6.2,3.7,9.5,16.67,,,4.7,2.4,180,3.6,72,83.5,0,
236,何咯,1997-02-26,7.1,2.3,14.6,,,,3.7,1.9,360,2.3,46,72.5,6.9,
236,何咯,1997-02-27,6.3,.4,15.5,,,,2.3,1.6,270,1.6,40,73.8,6.5,
236,何咯,1997-02-28,5.5,1.2,11.5,8.85,,,6.1,3,270,2.6,71,81.6,0,
236,何咯,1997-03-01,3.9,-1.7,11.1,,,,3.5,2.1,320,-4.6,25,57.5,9.5,
236,何咯,1997-03-02,1.5,-2.6,7.1,,,,5.7,2.8,360,-7,30,56,5,
236,何咯,1997-03-03,.5,-5.7,7.7,,,,5,3,360,-7.9,29,56,10.2,
236,何咯,1997-03-04,3.3,-4.1,10.1,,,,6.7,4.2,200,-1.3,57,72.9,6.1,
236,何咯,1997-03-05,5.6,-1.5,14.6,,,,3.6,2.2,200,-.1,42,69,8.9,
236,何咯,1997-03-06,5.2,.1,10.9,7.08,,,4.7,2.6,160,2.5,74,83.3,1.4,
236,何咯,1997-03-07,7.6,.4,14.2,,,,4.5,2.2,200,-1.3,24,59.6,9.7,
236,何咯,1997-03-08,5,-2.6,14.3,,,,5.6,4,160,-1.5,33,66.8,7.9,
236,何咯,1997-03-09,8.4,.7,16.1,,,,2.8,1.2,90,1.7,34,65.1,6.1,
236,何咯,1997-03-10,7.6,4.8,10,13,,,4.3,2.2,360,4.4,72,80.3,0,
236,何咯,1997-03-11,8.4,.9,17.2,,,,4.1,2.1,340,-.7,27,56.6,10.7,
236,何咯,1997-03-12,8.8,1.8,17.3,,,,4.2,2.3,200,.3,31,57.4,5.8,
236,何咯,1997-03-13,11.9,4.4,21.9,,,,5,3.2,270,3.4,34,58.8,10.1,
236,何咯,1997-03-14,7.2,4.2,11.7,13.7,,,6.6,3.3,360,2.7,52,73.6,0,
236,何咯,1997-03-15,4.3,3.3,5.6,12.73,,,5,2.1,360,.6,65,77.4,0,
236,何咯,1997-03-16,5.8,2.2,10,5.42,,,5.2,2.8,20,-1.8,43,59.9,8,
236,何咯,1997-03-17,5.3,-.3,12.2,,,,4.7,2.8,360,-3,38,56.9,10.6,
236,何咯,1997-03-18,4.8,-2,13.7,,,,5.9,3.9,200,-1.7,40,65.9,10.1,
236,何咯,1997-03-19,6.8,-.1,15.6,,,,5.3,3.4,50,-.5,32,63.1,9.2,
236,何咯,1997-03-20,8.2,.3,16.6,,,,3.6,2.4,200,1.1,33,63.5,8.8,
236,何咯,1997-03-21,6.2,.6,13.8,,,,5.8,3.9,230,.5,35,68.6,8.1,
236,何咯,1997-03-22,5.9,-.4,15.2,,,,6,3.2,140,-.1,38,68.5,6.2,
236,何咯,1997-03-23,3.2,-1.9,8.5,,,,7,4,340,-5.7,30,57.1,8.8,
236,何咯,1997-03-24,3,-4.5,12.5,,,,5.6,3.9,180,-5.3,34,58.3,9.5,
236,何咯,1997-03-25,4.9,-4.5,14.7,,,,3.4,1.8,180,-3.2,29,60,8.4,
236,何咯,1997-03-26,8.2,2.2,16.5,,,,5,3,290,-.4,28,57.8,8.9,
236,何咯,1997-03-27,7.1,-.6,18.2,,,,5.3,3.6,270,-.2,29,64.4,8.1,
236,何咯,1997-03-28,9.2,-.8,20.4,,,,6.6,4.2,200,-.1,26,57.3,9,
236,何咯,1997-03-29,8.1,3.2,17,.92,,,6.3,4.2,270,1.1,39,62.3,6.1,
236,何咯,1997-03-30,3,-2.1,7.9,,,,8.5,4.8,20,-10,29,38.9,10.5,
236,何咯,1997-03-31,3.4,-5.7,12.2,,,,3.9,2.6,70,-5.3,32,56.4,10.4,
236,何咯,1997-04-01,8.9,-1.2,20.6,4.13,1.5,5,4.2,1.9,290,-.9,23,54.4,8.3,
236,何咯,1997-04-02,9.6,6.8,12.1,19.33,3,10,4.6,2.2,360,6.6,77,81.3,0,
236,何咯,1997-04-03,12.9,10.8,15.3,,,,3.8,2.2,20,7.7,58,70.9,0,
236,何咯,1997-04-04,10.1,9.2,11.3,19.3,.5,1,3.2,1.8,360,6.8,74,80.3,0,
236,何咯,1997-04-05,11.1,8.7,15.1,4.42,.5,1,3.4,2.2,360,6.7,59,74.6,1.3,
236,何咯,1997-04-06,9.8,7.5,14.4,7.58,1,2.5,4.2,2.8,200,6,55,77.5,2.7,
236,何咯,1997-04-07,11.8,6.9,20.4,,,,4.1,2.1,50,4.7,31,65.9,10.7,
236,何咯,1997-04-08,10.6,6.3,17,,,,3.1,2.3,140,5,39,69.3,2.7,
236,何咯,1997-04-09,9.3,2.1,15.3,,,,9,5.1,290,-.9,20,53.8,10.9,
236,何咯,1997-04-10,8,-.3,16.3,,,,7,4.3,250,-2.7,20,52.9,11.5,
236,何咯,1997-04-11,9.3,1.9,18.5,,,,8,4.4,110,-2.7,15,48.5,11,
236,何咯,1997-04-12,9.5,-.3,18.8,,,,6.1,4,200,-2.3,20,48.5,11.9,
236,何咯,1997-04-13,12.2,3.2,22.2,,,,5.3,2.9,200,2,19,55,10.4,
236,何咯,1997-04-14,13.3,5.2,23.1,,,,4.5,2.9,200,3.2,16,55.8,9.1,
236,何咯,1997-04-15,13.4,5.9,21.7,,,,4.9,2.8,290,-.4,18,43.6,10.6,
236,何咯,1997-04-16,10.8,3,17.6,,,,4.7,2.8,180,2.9,38,59.3,5,
236,何咯,1997-04-17,11,6.8,16.8,,,,3.3,2,180,2.6,40,56.9,6.4,
236,何咯,1997-04-18,12.3,4.8,20.8,,,,4.5,2.1,290,0,18,47.3,11.4,
236,何咯,1997-04-19,12.3,2.1,22.6,,,,4.6,2.8,200,-.8,19,44.4,11,
236,何咯,1997-04-20,13.3,3.3,23.2,,,,4,2.4,230,.5,20,45.5,10.5,
236,何咯,1997-04-21,15.1,7.9,22.5,,,,4.1,2,340,-1.5,17,36.5,7.1,
236,何咯,1997-04-22,12.6,2.3,20.7,,,,5.3,3.2,290,-4.6,15,33.3,11.3,
236,何咯,1997-04-23,12.3,1.6,21.9,,,,3.7,2,50,-1.2,20,42.5,10.6,
236,何咯,1997-04-24,10.9,3.8,18.2,,,,5.3,3.6,140,2,30,56.1,11.3,
236,何咯,1997-04-25,11.9,7,19.9,.12,0,0,6.1,3.4,180,2,25,53.3,8.7,
236,何咯,1997-04-26,13.8,6.5,23.7,,,,5.8,3.9,160,1.4,14,48.1,10.2,
236,何咯,1997-04-27,12.6,2.2,21.7,,,,4.6,2.3,200,-1.5,16,43.8,9.1,
236,何咯,1997-04-28,14.4,4.8,21.5,,,,5.6,3,200,5.2,38,54.5,10.9,
236,何咯,1997-04-29,16.3,13.5,20.7,2.72,0,0,6.3,3.7,230,8.4,48,60,4,
236,何咯,1997-04-30,16.1,7.7,24,,,,4.4,2.8,320,4.2,23,48.4,9.5,
236,何咯,1997-05-01,13.5,3.3,24,,,,4.6,3,200,1,21,46.9,11.3,
236,何咯,1997-05-02,16.8,6.4,26.6,,,,4.2,2.3,290,4.3,23,46.1,7.7,
236,何咯,1997-05-03,19.7,13.8,27.9,,,,5.4,3.2,200,9,30,52.8,7,
236,何咯,1997-05-04,17,12,24.3,.25,0,0,7,4.2,230,9.3,44,61.3,3.9,
236,何咯,1997-05-05,18.9,11.5,29.3,,,,5,3.5,20,9.3,16,57.5,8,
236,何咯,1997-05-06,22.8,15.5,27.5,1.2,.5,.5,6,4,180,15.5,52,63.9,3.4,
236,何咯,1997-05-07,20.7,16.4,24,18.63,6,16.5,10.3,6,200,16,58,75.9,0,
236,何咯,1997-05-08,11.5,8.8,16.4,3.88,1,2,6.8,3.2,250,9.1,69,82.9,0,
236,何咯,1997-05-09,13.2,8.1,21.4,,,,6.4,4.2,200,6.8,34,68.9,8.2,
236,何咯,1997-05-10,14.4,6.3,23.2,,,,5.8,3.9,200,6.4,30,63.6,8.8,
236,何咯,1997-05-11,15.9,10.5,21.2,6.25,.5,1,4.3,2.1,360,11.1,43,74.1,0,
236,何咯,1997-05-12,18.2,16.2,22.2,9.67,6,17,6,3.6,20,14.7,65,80,0,
236,何咯,1997-05-13,17.2,15.8,19.3,17.63,2.5,7.5,5.5,3.4,200,14.6,76,84.8,0,
236,何咯,1997-05-14,17.4,15.6,19.8,10.17,.5,.5,4,2,270,15.9,83,89.6,0,
236,何咯,1997-05-15,19.7,15.8,25.6,.75,0,0,4.3,2.2,160,15.8,53,78.9,4.5,
236,何咯,1997-05-16,17.8,9.2,24.7,,,,6.8,3.9,200,13,43,73.3,8.9,
236,何咯,1997-05-17,16.2,8.9,22.6,,,,7.8,4.7,200,10.8,33,65.1,12.2,
236,何咯,1997-05-18,17.6,10.7,24.5,,,,6.7,4.3,200,7.8,28,52.5,11.2,
236,何咯,1997-05-19,16.5,11.3,23,,,,6.6,3.6,270,10.3,37,67.8,9.2,
236,何咯,1997-05-20,14.8,9.4,20.6,,,,4.8,2.8,290,9.5,49,72.1,8.3,
236,何咯,1997-05-21,13.5,8.2,19.8,1.6,2,3.5,3.2,1.8,70,9.8,63,78.3,5.1,
236,何咯,1997-05-22,15.3,9.5,23.5,,,,4.9,3.4,200,10.7,48,75.1,9.2,
236,何咯,1997-05-23,14.9,7.8,20.8,1.92,3.5,4.5,6.9,3.5,250,9.5,48,72.4,5.2,
236,何咯,1997-05-24,13.5,9.4,19.2,5.87,1,2,6.5,3.5,290,10.4,58,82.3,5.4,
236,何咯,1997-05-25,15.1,8.8,22.1,,,,5.9,3.8,200,9.5,40,72.6,9.7,
236,何咯,1997-05-26,18.3,10.8,25.1,1.55,1,3,3.6,1.8,20,11,42,64.8,10.2,
236,何咯,1997-05-27,19.6,15.1,24.8,.25,0,0,3.6,1.7,360,13.6,48,69.5,5,
236,何咯,1997-05-28,18.4,14.6,23,1.3,0,0,5.1,3.2,360,13.7,51,74.6,3,
236,何咯,1997-05-29,18.9,16.4,23.7,6.08,3,7,4.6,2.5,110,14.5,55,76.8,2.6,
236,何咯,1997-05-30,17.1,13,21.6,2.42,6,13.5,7.5,4.8,230,13.3,56,79.4,5.5,
236,何咯,1997-05-31,18.8,11.9,26,,,,5.2,3.4,200,12.5,41,70.1,9.9,
236,何咯,1997-06-01,18.1,12.6,27.7,4.75,10,14,8.9,5.5,200,14.3,50,82.3,5.7,
236,何咯,1997-06-02,16.4,11.1,23.2,,,,5.3,3.2,200,11,46,73.1,9.1,
236,何咯,1997-06-03,18.4,11.4,26,,,,3.6,1.4,340,11.6,36,67.8,8.3,
236,何咯,1997-06-04,20.4,14.2,28.5,,,,4,1.6,20,11.8,32,59.6,10,
236,何咯,1997-06-05,16.8,14.9,18.4,6.48,6,14,7.3,3.9,360,13.9,70,83.6,0,
236,何咯,1997-06-06,20,13.9,27.7,,,,4.6,2.2,20,14.1,44,71.1,8.8,
236,何咯,1997-06-07,22.2,15.4,30,,,,3.2,2,250,15.7,36,69.8,8.9,
236,何咯,1997-06-08,22.6,18.5,27.5,,,,5.3,2,360,17.2,61,72.9,1.3,
236,何咯,1997-06-09,22.2,16.3,28.1,,,,6.9,3.6,290,13.7,34,61.3,9.9,
236,何咯,1997-06-10,20.9,15.3,27.9,,,,4.5,2.6,200,14,36,66.4,7.7,
236,何咯,1997-06-11,21.5,17.3,29.1,,,,4.8,3,200,15.4,39,70,8.9,
236,何咯,1997-06-12,21.5,16.1,28.2,,,,4.8,3.1,200,13.9,37,65.5,10.2,
236,何咯,1997-06-13,23.3,14.6,32.1,,,,4.2,1.6,320,14.4,30,60.5,10.5,
236,何咯,1997-06-14,24.1,16.2,33.1,,,,4.2,2.4,20,15.4,34,61.1,10.4,
236,何咯,1997-06-15,24,17.1,32,,,,4,2,20,16.7,28,66.8,10.3,
236,何咯,1997-06-16,24,17.9,31.2,,,,4.2,2.4,180,17.5,45,68.1,10.6,
236,何咯,1997-06-17,25.3,19.1,34.7,,,,4,2.1,340,16.7,27,63.4,9.7,
236,何咯,1997-06-18,25.4,17.4,34.4,,,,3.8,2.6,110,16.7,35,61.4,9.9,
236,何咯,1997-06-19,25.3,20,31.8,.13,0,0,3.9,1.9,340,18.6,42,68.1,3.8,
236,何咯,1997-06-20,23.9,19.6,29.6,4.12,3,9.5,5.6,2.9,230,17.9,48,70.6,9.1,
236,何咯,1997-06-21,23.8,19.5,29.8,,,,3.9,2.8,200,18.2,52,72.1,9.2,
236,何咯,1997-06-22,23,19.8,26.7,,,,3.1,1.4,20,18.2,58,75.6,1.1,
236,何咯,1997-06-23,24.9,18.5,32.2,,,,2.5,1.5,20,18.5,38,70,9.1,
236,何咯,1997-06-24,25,20,30.9,,,,3.1,1.7,200,19.5,50,73.3,2.9,
236,何咯,1997-06-25,22.6,20.8,25.3,15.58,7,26,6,3.3,180,19.9,68,84.9,0,
236,何咯,1997-06-26,23.9,22.6,25.4,4.6,1.5,3,6.2,2.9,200,20.4,73,80.1,0,
236,何咯,1997-06-27,24.6,21.4,28.9,,,,3.6,2,200,19.4,57,74,4.3,
236,何咯,1997-06-28,25.6,20.3,32,,,,5.3,3,340,18.8,40,67.9,10.1,
236,何咯,1997-06-29,25,17.5,32.2,,,,4.5,2.4,200,19.1,50,71.6,8.6,
236,何咯,1997-06-30,23.9,20.7,28.2,5.83,7.5,18.5,4,2.6,110,18.9,48,75.1,2.7,
236,何咯,1997-07-01,23.5,21.3,25,18.33,4.5,15,9.6,6.1,200,20.3,63,83.3,0,
236,何咯,1997-07-02,24.6,22.3,26.4,2.42,.5,.5,3.1,1.4,200,21.3,75,82.3,0,
236,何咯,1997-07-03,27.4,24.6,30.5,1.2,.5,1,11.2,6.4,200,21.6,60,71.1,8.6,
236,何咯,1997-07-04,25.6,24.3,27.2,8.08,.5,3,9.9,5.5,180,20.7,66,74.6,.9,
236,何咯,1997-07-05,21.3,19.3,24.7,24,7.5,24.5,6.5,4.2,340,17.9,75,81.3,0,
236,何咯,1997-07-06,18.9,17.1,22,16.58,3,12.5,5,1.8,320,15.8,78,82.3,1.2,
236,何咯,1997-07-07,22,16,29.4,,,,1.8,1,180,16.6,44,73.5,7.4,
236,何咯,1997-07-08,22.6,18.7,28.9,,,,3.8,2.4,230,17.9,50,75.8,2.6,
236,何咯,1997-07-09,22.8,17.6,28.4,,,,3.1,1.3,50,17.7,56,74.5,5.2,
236,何咯,1997-07-10,25.2,19.2,32.5,,,,3.4,1.8,20,18.1,36,66.9,8.7,
236,何咯,1997-07-11,21.8,19,27.3,7.3,1.5,5.5,4.7,2.4,360,16.4,46,72.8,0,
236,何咯,1997-07-12,21.7,19.4,24.3,4.68,.5,1,4.3,2.4,360,18,74,79.5,0,
236,何咯,1997-07-13,24.2,21.1,28.7,2,.5,.5,3.2,2,230,19.3,64,74.4,3.3,
236,何咯,1997-07-14,25,21,30.1,,,,2.4,1.8,180,19.7,56,73.1,4.8,
236,何咯,1997-07-15,24.7,22.2,28.1,12.67,3,6,5,2.7,140,21,75,80.3,0,
236,何咯,1997-07-16,25.2,23,29,7.78,13,32,3.9,2.6,200,21.5,69,80.6,3.7,
236,何咯,1997-07-17,25.3,22.6,31,1.83,5,14.5,4.4,2,20,20.9,60,77.8,2.9,
236,何咯,1997-07-18,26.2,22,32.1,,,,2.4,1.1,230,20.2,47,71,8.3,
236,何咯,1997-07-19,27.4,22,33.7,,,,2.5,1.2,230,21.2,49,70.3,9.2,
236,何咯,1997-07-20,27.6,21.8,33.5,,,,3.8,2.2,90,21.6,55,70.6,11.2,
236,何咯,1997-07-21,28.1,23.2,33.3,,,,4.3,2.8,250,21.6,51,69.1,10.6,
236,何咯,1997-07-22,28.9,23.6,35.2,,,,2.9,1.2,340,21.6,46,66.4,11.7,
236,何咯,1997-07-23,29.1,22.3,36.2,.58,3,6,4.7,2.5,320,22.1,48,67.5,9.9,
236,何咯,1997-07-24,28.1,25.6,33.3,,,,2.6,1.6,50,23,58,74.3,5.5,
236,何咯,1997-07-25,29,24.3,35.8,,,,4.7,2,20,22.6,46,69.9,7.9,
236,何咯,1997-07-26,28.6,24.2,34.6,,,,4.1,2,360,21.4,43,66.9,10.6,
236,何咯,1997-07-27,28.2,23.8,33.5,,,,2.6,1.4,340,20.7,46,66,9.9,
236,何咯,1997-07-28,28,23.4,33.7,,,,2.8,1.7,90,22.7,58,73.3,5.7,
236,何咯,1997-07-29,28.5,24.8,33.9,,,,3.2,1.7,200,23.2,55,74.1,5.7,
236,何咯,1997-07-30,28.5,25,34.8,1.52,2.5,5,5.3,3,200,23.2,53,73.8,5.8,
236,何咯,1997-07-31,28.3,25.1,33.5,.22,0,0,3.1,1.9,230,23.5,60,74.9,3.4,
236,何咯,1997-08-01,28.7,25.7,34,2.02,1,1.5,3.4,1.8,200,23.5,57,74.5,7.8,
236,何咯,1997-08-02,28.2,24.9,32.9,,,,3.8,2.4,200,22.3,55,71.1,10.1,
236,何咯,1997-08-03,27.8,24.4,32,5.12,17.5,41,8.3,4.8,200,23.1,65,75.9,7,
236,何咯,1997-08-04,23.4,22.3,26.9,20.49,11,34.5,9.9,5.3,180,19.8,76,80.9,0,
236,何咯,1997-08-05,26.9,22,33.3,,,,3.2,1.8,360,20.6,37,70.3,10.3,
236,何咯,1997-08-06,26.5,20.3,33.6,,,,2.8,1.4,160,21.3,44,75.1,9.5,
236,何咯,1997-08-07,25.4,21.6,30.3,1.57,8.5,18,3.2,1.7,110,22.9,76,86.1,2,
236,何咯,1997-08-08,29.4,24,34.5,,,,3.5,2.4,110,24.1,53,75.1,7.8,
236,何咯,1997-08-09,28.3,25,34.1,.28,0,0,5.6,3.4,290,23.4,56,75.1,6,
236,何咯,1997-08-10,25.3,23,30.1,4.28,.5,2,3,1.4,90,21.3,66,79.1,1.1,
236,何咯,1997-08-11,25.8,22.4,30.5,,,,3.3,1.8,20,21,62,75.5,4.4,
236,何咯,1997-08-12,26.3,22.5,31.1,,,,5.4,3.1,360,20.6,53,72.1,8.1,
236,何咯,1997-08-13,25.9,20.8,31.6,,,,5.2,2.8,360,19.7,52,69.6,10.9,
236,何咯,1997-08-14,25.6,22.6,30.5,,,,4.6,2.9,70,19.5,57,69.9,6.4,
236,何咯,1997-08-15,26,20.7,31.1,,,,5.6,2.8,50,17.3,46,60,9.5,
236,何咯,1997-08-16,24.9,20.2,30.8,,,,4.6,2.1,50,17.7,50,65.4,9.6,
236,何咯,1997-08-17,25.9,18.5,32.9,,,,3.9,2.1,360,19.1,47,67.9,10.8,
236,何咯,1997-08-18,28.4,24,34.7,.87,3.5,8.5,4.8,3.3,360,22.4,52,71.6,8.2,
236,何咯,1997-08-19,27.2,25,30.8,1.95,1,1,3.8,2.6,360,23.7,69,81.5,.6,
236,何咯,1997-08-20,29,24.1,34,,,,6.7,3.2,110,22.3,52,68.3,8.6,
236,何咯,1997-08-21,26,21.1,31,3.7,2,4,8.4,5.3,180,21.7,64,78,2.5,
236,何咯,1997-08-22,23.6,19.1,30.5,,,,5.1,3.2,270,19,50,77.1,8.6,
236,何咯,1997-08-23,24.2,18.4,32.6,,,,4.4,2.2,290,19.6,45,77.5,7.9,
236,何咯,1997-08-24,25.1,20.2,33.6,,,,4.7,2.6,360,18.4,34,70.8,8.4,
236,何咯,1997-08-25,25.1,19.3,31.8,,,,4.7,2.5,200,19.8,51,74.1,9.8,
236,何咯,1997-08-26,25.2,20.7,32.5,.53,.5,.5,4.7,2.3,250,20.1,46,74.9,6.3,
236,何咯,1997-08-27,25.2,20.4,32.4,,,,3,1.4,250,20.3,46,76.4,7.8,
236,何咯,1997-08-28,25,21,31.2,,,,4.6,3,250,20,43,75.6,7.8,
236,何咯,1997-08-29,24.1,20.5,29.5,5.12,1,3.5,3.5,2,160,20.7,63,82,3.7,
236,何咯,1997-08-30,26,22.1,32.1,.87,.5,1.5,4.6,2.6,230,21.9,59,79.1,5.2,
236,何咯,1997-08-31,27.1,22.9,32,,,,5.5,3.4,200,23.1,65,79.5,7.4,
236,何咯,1997-09-01,28,24,32.6,,,,5,2.8,110,23.2,60,76.1,6.2,
236,何咯,1997-09-02,25,20.5,30.7,4.63,2.5,3.5,5.5,2.5,320,21.4,66,81,2.2,
236,何咯,1997-09-03,23,18.5,29.2,,,,3.2,1.6,320,17.5,48,73.4,8.3,
236,何咯,1997-09-04,23,18.4,29.1,,,,2.4,1.2,230,18.2,51,75.6,4.8,
236,何咯,1997-09-05,23.3,18.9,30.9,.58,1,2.5,4.6,2.5,20,18.7,48,77,6.3,
236,何咯,1997-09-06,24.7,19.5,31.9,,,,4.4,2.3,360,17.7,40,68.1,10.2,
236,何咯,1997-09-07,24.1,18.2,32.2,,,,3.6,2.1,360,16.9,40,67.5,10.3,
236,何咯,1997-09-08,22.8,15.3,31.9,,,,2.9,1.8,180,16.7,38,71.5,10.2,
236,何咯,1997-09-09,22.5,17.3,31,,,,3.4,2.3,230,18.1,51,77.9,5.7,
236,何咯,1997-09-10,23.3,18.7,30.6,,,,3.9,2.6,200,19,47,77.9,5.6,
236,何咯,1997-09-11,22.4,16.5,29.5,,,,3.4,1.6,360,16.2,47,70.4,7.8,
236,何咯,1997-09-12,22.9,16.3,30,,,,4.2,2.4,360,16.9,46,70.1,8.8,
236,何咯,1997-09-13,22.7,19,27.9,,,,4.8,2.5,20,16.5,57,68.5,3.3,
236,何咯,1997-09-14,20.1,17.4,24.4,,,,5.6,3,20,13.4,56,65.5,1.6,
236,何咯,1997-09-15,20.4,15.4,25.9,,,,8.6,4.9,20,9.4,35,50.8,10.4,
236,何咯,1997-09-16,17.7,14.2,23.5,7.45,.5,1.5,7.1,4.2,340,13.4,49,76.5,.6,
236,何咯,1997-09-17,19.3,13.6,26.5,,,,4.6,2.5,290,13.1,45,69.6,7.5,
236,何咯,1997-09-18,17.4,9.9,26,,,,6.5,3.9,290,9.4,29,63.3,9.9,
236,何咯,1997-09-19,15.3,6.8,24.9,,,,5.7,2.8,320,6.9,27,64,10.3,
236,何咯,1997-09-20,16.3,8.7,25.4,.25,0,0,6.4,3.4,250,10,38,69.3,8.4,
236,何咯,1997-09-21,14,7.3,22.8,,,,4.4,2,320,6,25,64.9,10.3,
236,何咯,1997-09-22,16.1,6,25.3,,,,4.1,2.1,360,8.2,38,62.3,9.9,
236,何咯,1997-09-23,18.5,11,25.6,,,,4.7,2.4,360,9.6,33,58.5,9.9,
236,何咯,1997-09-24,17.5,10.5,24,,,,4.4,2.4,360,10.2,43,63.9,5,
236,何咯,1997-09-25,15.9,13.9,18.2,13.51,.5,1.5,3.4,1.8,360,12.4,67,79.8,0,
236,何咯,1997-09-26,15.3,11.5,21.9,1.42,1.5,2.5,6.9,3.5,230,12.3,51,83.4,3.4,
236,何咯,1997-09-27,15,9.9,23.4,,,,4.3,2.9,270,10.4,45,76.9,7.6,
236,何咯,1997-09-28,14,7.8,23.7,,,,4,2.4,230,9.2,37,75.9,6.8,
236,何咯,1997-09-29,14.7,8.8,24.7,,,,5,1.7,20,9.8,36,76,7.7,
236,何咯,1997-09-30,15.5,7.1,26.3,,,,2.9,1.1,270,9.3,32,70.6,10,
236,何咯,1997-10-01,16.9,8.9,26.3,,,,3.6,1.8,340,10.7,39,69.9,5,
236,何咯,1997-10-02,17.7,8.6,27.4,,,,4.3,1.8,360,9.7,28,64.4,9.8,
236,何咯,1997-10-03,17.3,9,26.9,,,,3.1,1.9,250,11.1,35,70.1,4.2,
236,何咯,1997-10-04,15.7,10.3,23,2.85,.5,1,3.8,2.3,270,12.1,51,80.9,1.1,
236,何咯,1997-10-05,13.4,6.5,22.5,,,,3.9,2,290,6.6,33,69.3,8.3,
236,何咯,1997-10-06,12.6,3.5,23.4,,,,4.4,2.9,200,5.9,30,68.1,10.1,
236,何咯,1997-10-07,13.2,6.1,23.3,.37,0,0,6,3.5,270,7.8,33,72.1,5.3,
236,何咯,1997-10-08,12,4.8,20.1,,,,4.8,2.6,290,4.6,30,65,10,
236,何咯,1997-10-09,12,.9,21.1,,,,4.5,2.6,200,5.8,38,69,8.7,
236,何咯,1997-10-10,17.4,10.2,24.9,.63,0,0,7.1,4.9,250,9,37,59.3,5.4,
236,何咯,1997-10-11,11.4,1.8,19.3,,,,7.5,3.6,250,3.7,33,62,6.2,
236,何咯,1997-10-12,8.8,.9,18.5,,,,3.8,2.3,320,1.8,32,66.4,10.1,
236,何咯,1997-10-13,11.9,-.1,21,,,,4.4,2.8,180,3.4,27,61.4,9.7,
236,何咯,1997-10-14,15.7,5.9,22.7,,,,6,3,320,7.3,32,60.3,9,
236,何咯,1997-10-15,10.8,1.9,21.6,,,,4,2.2,230,2.4,24,62.6,9.4,
236,何咯,1997-10-16,12.2,1.3,23,,,,5.4,2.4,200,4.5,30,64.1,8.9,
236,何咯,1997-10-17,15.1,9.2,24.6,,,,5.5,3.9,230,8.6,31,68.9,5.9,
236,何咯,1997-10-18,12.7,5.7,23.2,,,,3.7,1.7,360,5.3,25,66.9,9.3,
236,何咯,1997-10-19,14.6,2,23.9,,,,6,3.8,200,7.5,35,66,10,
236,何咯,1997-10-20,19.4,12.2,25.9,,,,6.3,4.7,200,13.3,43,69.9,7.4,
236,何咯,1997-10-21,18.6,10.2,26.1,,,,5.3,3.8,200,13,48,70.9,8.2,
236,何咯,1997-10-22,14.4,5.1,24.1,,,,4,2,270,6.4,16,61.6,6.4,
236,何咯,1997-10-23,15.1,6.3,26.6,,,,3.1,1.9,160,9.2,40,70.9,8.3,
236,何咯,1997-10-24,12.9,5.9,18.7,,,,5.9,2.9,290,2.7,21,54.8,5.9,
236,何咯,1997-10-25,7.8,.1,14.7,.8,0,0,5.1,2.6,250,.8,35,63.3,5.3,
236,何咯,1997-10-26,8.4,2.8,15,1.15,.5,.5,7.9,4,290,2.5,39,69.1,5.3,
236,何咯,1997-10-27,6.9,-.1,14.4,,,,6,3.6,340,.6,34,68.6,7.9,
236,何咯,1997-10-28,7,2,12.3,1.6,0,0,1.8,1,200,3.4,63,78.1,1.4,
236,何咯,1997-10-29,7.7,1.6,12.9,2.47,1.5,3,5.2,3.5,200,4.6,59,81.6,2.5,
236,何咯,1997-10-30,5,1.8,9.7,3.65,.5,1,5.1,2.3,320,-.2,37,71.3,3.1,
236,何咯,1997-10-31,3,-3.6,10.9,,,,5.5,3.2,320,-3.1,34,67.9,9.6,
236,何咯,1997-11-01,4.7,-3.4,14.7,,,,3.9,1.7,160,-.4,38,73.6,9.4,
236,何咯,1997-11-02,5.6,-2.8,17.3,,,,3,1.4,160,.3,22,75.3,8.3,
236,何咯,1997-11-03,6.7,-.1,16.6,,,,3,1.9,200,3.4,52,81.6,5.6,
236,何咯,1997-11-04,9.7,3.3,18,,,,3.4,1.7,230,5.4,47,76.6,3,
