瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,2022-09-19,24.9,17.6,30.6,,,,10.2,5,340,18.4,56,68.1,8.2,
236,何咯,2022-09-20,18.9,14.5,24.3,,,,6.7,3.7,20,12.6,42,69.9,6.7,
236,何咯,2022-09-21,18,11.7,25.1,,,,6.8,3.6,20,12,36,72.3,11.4,
236,何咯,2022-09-22,17.3,11.5,23.7,,,,3.4,1.8,50,12,39,73.9,7.3,
236,何咯,2022-09-23,16.2,10.7,24.3,,0,0,10.3,5.3,320,12.2,48,79.6,8,
236,何咯,2022-09-24,16.5,9.4,24.5,,,,8.7,3.2,340,10.9,35,73.5,9.5,
236,何咯,2022-09-25,18.3,13.9,24.6,,,,4,2.3,360,12.9,37,74.3,2.5,
236,何咯,2022-09-26,18.5,14.4,26.4,,,,5,2.4,360,13.2,36,74.6,5.2,
236,何咯,2022-09-27,18.4,11,27.2,,,,4.9,2.6,360,12.7,40,73.8,10.9,
236,何咯,2022-09-28,18.1,13.2,25,,,,3.9,2.4,230,14.9,58,83.6,4.7,
236,何咯,2022-09-29,17.6,13.8,26,,,,3.8,1.9,180,14.4,41,85,6.7,
236,何咯,2022-09-30,18.5,11.7,29,,,,4.3,2.2,270,14.1,14,81.4,8.1,
236,何咯,2022-10-01,19.5,12.5,27.6,,,,3,1.8,200,15.3,42,79.9,6.5,
236,何咯,2022-10-02,21.8,16.9,27.9,,1.2,1.4,4.4,2.5,140,15.9,44,72.6,3.2,
236,何咯,2022-10-03,23.3,19.3,26.3,,2.5,8.4,8,4.5,180,21.5,78,90.5,0,
236,何咯,2022-10-04,19.6,15.4,23.6,,5.7,15.1,11.6,5.7,290,16.3,62,81.9,2.7,
236,何咯,2022-10-05,16,12.3,20.8,,,,5.1,2.8,320,10.3,43,70.9,7.6,
236,何咯,2022-10-06,16.1,13.5,20.9,,,,4.5,2.6,270,12.6,51,80.9,2.9,
236,何咯,2022-10-07,15.1,9.9,20.6,,0,0,6.2,3.3,,9.3,45,70.6,9.2,
236,何咯,2022-10-08,15.4,8.8,22.3,,,,,,,9.1,38,69,10.3,
236,何咯,2022-10-09,13.1,11.3,16.2,,1,4.2,,,,11.3,62,89.8,0,
236,何咯,2022-10-10,11.4,9.1,14.9,,1,1.7,,,,7,45,76.4,4,
236,何咯,2022-10-11,12.4,7.6,19,,0,0,,,,8,47,77.4,10.4,
236,何咯,2022-10-12,11.4,5.3,20,,,,,,,8.3,49,84.6,7.9,
236,何咯,2022-10-13,14.4,7.4,22.6,,,,,,,10.6,48,80.8,10.3,
236,何咯,2022-10-14,15.8,10,22.7,,,,,,,12.1,48,80.5,7.6,
236,何咯,2022-10-15,17.7,11.8,25.1,,,,,,,13.5,40,79,7.2,
236,何咯,2022-10-16,17.2,14.2,22.4,,,,,,,14.2,63,84.3,.9,
236,何咯,2022-10-17,12.7,6,16.7,,,,,,,3.2,26,56.1,9,
236,何咯,2022-10-18,7.8,2,15.8,,,,,,,1.7,30,72,8.1,
236,何咯,2022-10-19,7.9,.5,17.9,,,,7.5,4,20,3.2,36,78,8.9,
236,何咯,2022-10-20,10.2,1.5,20.4,,,,5.5,2.3,20,4.5,36,73.4,9.9,
236,何咯,2022-10-21,11,4.6,17.2,,,,3.2,2.4,230,8.2,51,84.8,2.5,
236,何咯,2022-10-22,13.6,7.2,21.8,,,,5.6,2.9,360,10.3,45,84,8.2,
236,何咯,2022-10-23,12.6,5.8,19.8,,,,9.2,4.2,320,7.1,41,73.4,7,
236,何咯,2022-10-24,9.5,3.4,15.9,,,,9.1,4.7,340,1.9,24,64,9.4,
236,何咯,2022-10-25,8.7,1.7,16.9,,,,5.3,2.7,20,3.4,37,73.5,10,
236,何咯,2022-10-26,10.4,2.7,18.5,,,,4.5,2.2,20,5.2,36,74.9,6.3,
236,何咯,2022-10-27,12,5.3,21,,,,4.7,2.6,360,6.5,37,74.6,9.8,
236,何咯,2022-10-28,11.1,5.7,20.1,,,,4,2.1,250,7,39,82.3,7,
236,何咯,2022-10-29,11.8,5.1,20.6,,,,4.2,2.3,250,8.2,34,82.5,7.9,
236,何咯,2022-10-30,12,6.2,21.1,,,,4.7,2.6,20,8.2,41,81,7.5,
236,何咯,2022-10-31,12.8,7.2,20.6,,,,4,2.4,290,8.6,42,79.5,8.6,
236,何咯,2022-11-01,12.4,7,20.2,,,,6,2.9,320,9.3,49,84.1,6,
236,何咯,2022-11-02,9.9,4,19.3,,,,3.8,2.5,270,3.9,19,73.1,7.6,
236,何咯,2022-11-03,9.2,1.8,16.7,,,,5.5,2.6,340,2.8,32,67.9,1.9,
236,何咯,2022-11-04,5.8,-.1,11.9,,,,8.8,4.8,360,-2.8,21,59.6,9.6,
236,何咯,2022-11-05,5.3,-2.6,14.9,,,,5.6,3.2,250,-.2,33,72.8,9.6,
236,何咯,2022-11-06,7.1,.2,16.4,,,,4.6,2.5,270,3,43,78.5,7.7,
236,何咯,2022-11-07,8.7,.3,17.7,,,,3.1,1.7,270,3.6,28,74.6,7.6,
236,何咯,2022-11-08,10.8,4.7,19.2,,,,5.2,2.4,230,7.1,48,80.6,7.2,
236,何咯,2022-11-09,10.2,6.2,16.8,,,,3.8,1.8,320,7.7,51,87.1,3.8,
236,何咯,2022-11-10,10.7,3.9,20,,,,4.3,2.1,320,6.5,40,79.3,7.9,
236,何咯,2022-11-11,13.3,6.4,22.4,,,,3.9,1.9,270,7.6,36,72.9,8.9,
236,何咯,2022-11-12,16.5,7.4,24.1,,,,9,4.7,180,12.4,51,78.8,2.9,
236,何咯,2022-11-13,11.3,9.4,19.1,,,,6.9,3.5,320,7.6,66,78.4,0,
236,何咯,2022-11-14,9.3,4,15.3,,,,7.3,4.7,290,5.5,48,79.1,4,
236,何咯,2022-11-15,7.1,.7,15.2,,,,7.3,3.9,270,3.9,46,82.8,7.5,
236,何咯,2022-11-16,8,3.5,15.7,,,,5,2.1,290,4.9,40,84.3,5,
236,何咯,2022-11-17,8.3,2.6,16.9,,,,6.5,2.8,50,3.3,39,74.4,8.9,
236,何咯,2022-11-18,9.8,2,18.8,,,,7.1,3.7,50,2.5,24,66,9.2,
236,何咯,2022-11-19,10.7,2,20.3,,,,5.6,2.5,20,3.7,29,67.3,9.2,
236,何咯,2022-11-20,11.8,6.5,19.9,,,,4.9,3.1,340,6.4,28,73.5,4.8,
236,何咯,2022-11-21,10.2,3.6,19.9,,,,5.1,2.9,320,5.6,34,77.5,8.8,
236,何咯,2022-11-22,10.9,6.9,14.2,,,,5.7,3.3,20,8.4,63,85.4,0,
236,何咯,2022-11-23,10.2,2.8,17.1,,,,7.1,4.5,340,4.7,31,71.9,7.4,
236,何咯,2022-11-24,7.1,2.3,15.2,,,,4,2.3,160,3.5,49,80.4,5.7,
236,何咯,2022-11-25,7.5,1.3,17.4,,,,6.3,3.5,230,3.4,32,79.8,6.5,
236,何咯,2022-11-26,8.1,0,15.2,,,,6.9,4.1,360,.9,30,66.8,8.4,
236,何咯,2022-11-27,4.7,-2.4,14.8,,,,5.6,3.6,20,-1.7,25,68,8,
236,何咯,2022-11-28,8.2,.6,12.9,,,,8,3.9,200,6.5,55,89.4,1.2,
236,何咯,2022-11-29,9,2.4,14.9,,,,11.1,4.9,340,1.9,29,64.8,.6,
236,何咯,2022-11-30,-2,-4.4,2.4,,,,9.8,4.7,360,-8.9,47,59.3,5.8,
236,何咯,2022-12-01,-2.3,-6.3,1.5,,,,6.8,2.6,70,-11.9,29,49.3,7.4,
236,何咯,2022-12-02,-1.3,-5.6,4.1,,,,5.8,4,50,-7.5,39,64.9,7.5,
236,何咯,2022-12-03,2.9,-2,7.7,,,,6,2.3,180,-.2,64,80.5,.2,
236,何咯,2022-12-04,-.6,-3.1,4.9,,,,9.5,3.5,360,-12.2,24,43.3,.5,
236,何咯,2022-12-05,-1.8,-6.3,4,,,,7.6,3.8,360,-12.5,19,48.1,6.3,
236,何咯,2022-12-06,-.2,-6.6,5.8,,,,4.1,2.1,180,-3.2,55,81.1,4.1,
236,何咯,2022-12-07,2.5,-2.1,10.4,,,,9,5.5,290,-1.2,41,79.1,1.8,
236,何咯,2022-12-08,2.2,-3.7,10.9,,,,7.1,2.4,200,-1.6,40,79.5,7.5,
236,何咯,2022-12-09,3,-2.8,12.8,,,,5.5,2.9,270,-.4,47,80.9,6.5,
236,何咯,2022-12-10,1.5,-3.6,6.6,,,,4.6,2.3,20,-3.6,37,72.6,2.6,
236,何咯,2022-12-11,1.3,-4.3,9.3,,,,6.7,4.2,340,-5.7,29,63.6,8.7,
236,何咯,2022-12-12,1.1,-5.7,7.2,,,,4.5,2.6,160,-2.5,45,78.9,4.2,
236,何咯,2022-12-13,2.3,-1.2,6.4,,,,12.2,6.5,320,-1.2,44,79.3,1.6,
236,何咯,2022-12-14,-6,-8.9,-1.2,,,,9.9,4.3,360,-9.8,56,75.4,8.7,
236,何咯,2022-12-15,-1.8,-9.3,4.5,,,,7.5,3.9,230,-4.2,62,84.5,4.9,
236,何咯,2022-12-16,-3.2,-6.4,-.4,,,,5.1,3,360,-9.9,36,60.6,4.5,
236,何咯,2022-12-17,-5.8,-10.1,-2.4,,,,6.2,3,360,-8.3,56,82.4,2,
236,何咯,2022-12-18,-7.4,-10.7,-3.1,,,,5.5,2.8,50,-13.3,40,64.1,7.9,
236,何咯,2022-12-19,-5.1,-11.9,.9,,,,6.1,3.8,50,-9.9,46,70.3,7.9,
236,何咯,2022-12-20,-2,-8.3,4.2,,,,5.9,3.1,50,-7,48,70.3,8.3,
236,何咯,2022-12-21,.3,-1.6,2.2,,,,3.5,1.5,270,-.8,69,93,0,
236,何咯,2022-12-22,-3.7,-7.8,.6,,,,12.7,5.2,340,-7.2,52,76.6,2.7,
236,何咯,2022-12-23,-6.4,-8.7,-3.2,,,,13.6,6.9,340,-10.9,55,70.1,3.8,
236,何咯,2022-12-24,-8.2,-12.3,-2.7,,,,4.8,2.8,20,-13.2,47,67.8,8.7,
236,何咯,2022-12-25,-5.4,-12.4,3.7,,,,4.7,2.2,180,-9,47,77.9,8.7,
236,何咯,2022-12-26,-4.3,-9.6,2.5,,,,2.5,1.5,290,-6.8,57,83.6,6.4,
236,何咯,2022-12-27,-2.8,-9.5,5.3,,,,4.9,1.9,180,-6,48,80.3,8.7,
236,何咯,2022-12-28,-2,-6.3,4,,,,5.7,2.9,340,-6.1,44,75.8,6,
236,何咯,2022-12-29,-3.5,-8.3,2.2,,,,4,1.9,200,-6.9,50,78.5,4,
236,何咯,2022-12-30,-.8,-4.7,3.7,,,,3.1,1.9,320,-4.2,57,78.6,2.2,
236,何咯,2022-12-31,-.6,-4.3,6.4,,,,6.3,4.4,160,-5.2,43,73,5.6,
236,何咯,2023-01-01,-1.3,-6.5,6.9,,,,7.1,3.4,360,-7.5,25,68.5,6.7,
236,何咯,2023-01-02,-2.9,-8.2,3.1,,,,6,3.2,340,-10.8,28,57.9,8.8,
236,何咯,2023-01-03,-4.1,-10.3,4.1,,,,5.6,3,320,-9.3,39,69.8,8.8,
236,何咯,2023-01-04,-1.6,-7.9,6.5,,,,6.2,3.6,290,-6.9,37,69.8,8.6,
236,何咯,2023-01-05,-.8,-6.5,6.5,,,,4.5,3,50,-4.5,54,77.6,6.2,
236,何咯,2023-01-06,.7,-4.6,6.3,,,,4.3,2.5,140,-1.6,63,85.9,3.9,
236,何咯,2023-01-07,2.8,-3.5,7.5,,,,9.3,5.6,320,-2.4,44,70.8,7.3,
236,何咯,2023-01-08,-.4,-5.6,7.4,,,,2.6,1.4,200,-3.4,48,82.1,7.8,
236,何咯,2023-01-09,2.2,-3.4,10.1,,,,6.4,3.5,340,-2.1,49,74.9,5.4,
236,何咯,2023-01-10,.3,-5.9,9,,,,4.4,2.6,290,-5,32,70.8,8.4,
236,何咯,2023-01-11,.1,-6,10.4,,,,2.6,1.4,180,-5.1,20,72.1,8.8,
236,何咯,2023-01-12,4.4,-5,15.3,,,,4.8,2.7,50,-1.6,34,68.6,8.9,
236,何咯,2023-01-13,8.5,5.4,12.3,,,,6,2.7,230,8.2,83,99,0,
236,何咯,2023-01-14,7.1,4.7,8.8,,,,4.5,2.5,320,6.8,91,98.5,0,
236,何咯,2023-01-15,.7,-2.2,5,,,,6.5,4.1,320,-2.4,63,80.4,.1,
236,何咯,2023-01-16,-2.7,-6.2,1.9,,,,6.1,3.3,320,-9.2,36,62.1,8.5,
236,何咯,2023-01-17,-2.4,-6.5,3.1,,,,4.2,2.4,360,-7.4,41,70.5,5.2,
236,何咯,2023-01-18,-1,-4.8,4,,,,4.8,2.4,50,-5.1,50,75.5,3.7,
236,何咯,2023-01-19,-.3,-6.2,6.5,,,,6.9,3.7,230,-5,44,72.4,7.2,
236,何咯,2023-01-20,-.3,-7.1,3.9,,,,10.4,5.1,320,-9.3,31,52.5,7.7,
236,何咯,2023-01-21,-3.2,-9.1,3.2,,,,4.7,2.4,50,-9.5,39,63.5,9.3,
236,何咯,2023-01-22,.7,-3.1,4.6,,,,6.1,3.5,50,-6.3,49,59.8,0,
236,何咯,2023-01-23,.8,-4,8.6,,,,8.7,4.3,340,-4.2,41,70.1,5.9,
236,何咯,2023-01-24,-9.8,-12.5,-2.4,,,,13.8,6.9,340,-16.7,41,57.8,7.2,
236,何咯,2023-01-25,-10.8,-16.7,-4.4,,,,4.9,2.3,70,-17.8,30,58.8,9.3,
236,何咯,2023-01-26,-5.4,-11.6,-2.9,,,,5.5,2.9,20,-7.8,66,83.1,.2,
236,何咯,2023-01-27,-6,-11.2,-1,,,,11.6,5.5,340,-12,35,65.6,8.8,
236,何咯,2023-01-28,-6.8,-12.8,-1.4,,,,4.7,2.7,200,-9.3,54,82.4,6.2,
236,何咯,2023-01-29,-1.7,-8.6,5.2,,,,8.8,4.7,230,-6.1,48,74.1,5.4,
236,何咯,2023-01-30,-1.5,-8,6,,,,7.3,3.9,340,-8.9,26,62.6,9.4,
236,何咯,2023-01-31,.3,-8.6,10.4,,,,9.9,5.4,230,-4.2,39,74.6,8.9,
236,何咯,2023-02-01,1.6,-1.8,8.4,,,,10.3,4.7,340,-5.3,32,64.6,7.4,
236,何咯,2023-02-02,-1.4,-5.3,4,,,,5.4,3.1,340,-10.3,26,53.3,6,
236,何咯,2023-02-03,-.8,-5.3,5.2,,,,5.3,2.8,340,-9.7,25,53.4,6.1,
236,何咯,2023-02-04,-1.8,-8.3,6.9,,,,5.1,3.2,290,-6.9,36,71.5,9.4,
236,何咯,2023-02-05,-1,-8,8.4,,,,3.4,1.9,180,-5.4,41,74.9,9.3,
236,何咯,2023-02-06,1.6,-6.8,10.9,,,,7.3,4.2,20,-6.1,16,64.3,6.1,
236,何咯,2023-02-07,2.8,-2.8,11.9,,,,5.3,3.7,20,-3.2,30,68.1,6.1,
236,何咯,2023-02-08,.7,-5.7,10,,,,5.7,3.3,340,-5.8,26,67.3,7.5,
236,何咯,2023-02-09,3.7,-5.3,10.9,,,,6.6,4.3,110,-4.9,21,58.1,4.9,
236,何咯,2023-02-10,4.1,-1.8,10.3,,,,6.7,3.8,20,1.1,53,82.9,5.2,
236,何咯,2023-02-11,.8,-4,7.4,,,,5.2,2.9,20,-1.4,57,86.6,1.5,
236,何咯,2023-02-12,2.6,-4.5,7.6,,,,7.4,3.8,20,-1.1,49,78.6,0,
236,何咯,2023-02-13,6.7,2.1,11.2,,,,6.1,3.3,360,.6,53,65.9,1.1,
236,何咯,2023-02-14,1.4,-3.5,8.3,,,,6.6,3.9,360,-5.8,29,63.1,9.6,
236,何咯,2023-02-15,3.4,-2.6,9,,,,6,3.3,20,-3,44,63.8,3.2,
236,何咯,2023-02-16,2.4,-3.4,7.6,,,,6.9,3.9,250,-2.2,46,73.1,4.4,
236,何咯,2023-02-17,4.1,-3.6,10.9,,,,5.6,3.1,200,-3.1,32,63,4.4,
236,何咯,2023-02-18,6.2,4.2,9,,,,2.3,1.3,250,.1,44,66.9,0,
236,何咯,2023-02-19,3.3,-3.9,8.1,,,,9.8,5.8,320,-2.6,27,69.1,6.3,
236,何咯,2023-02-20,-.6,-5.5,6.2,,,,11.3,6.3,320,-8.9,20,58.4,8.2,
236,何咯,2023-02-21,-1.6,-8.2,5.6,,,,5.3,3,340,-11.6,22,51.5,10,
236,何咯,2023-02-22,1,-7.8,10,,,,7.2,4,270,-6.1,30,62,6.9,
236,何咯,2023-02-23,2.8,-4.5,10.9,,,,6.3,3.1,20,-3.6,29,65.9,9.1,
236,何咯,2023-02-24,2.6,-3.1,10.9,,,,11,5.5,340,-5.1,23,63,9,
236,何咯,2023-02-25,-.7,-6.7,7.4,,,,8,5,340,-8.8,25,59.3,10.3,
236,何咯,2023-02-26,.2,-7.9,10.3,,,,5.5,3.4,180,-7.9,23,59.9,10.3,
236,何咯,2023-02-27,2.1,-7,13.6,,,,4.9,2.6,290,-7.1,19,58.4,10.4,
236,何咯,2023-02-28,3.7,-6.1,13.4,,,,7.9,5.1,250,-.8,43,75.4,10.1,
236,何咯,2023-03-01,6.2,.8,11.6,,,,9.2,4.5,340,-1.2,32,60.5,3.1,
236,何咯,2023-03-02,2.5,-3.6,8.2,,,,8,4.8,340,-11,20,38.8,10.5,
236,何咯,2023-03-03,2.3,-6.9,12.4,,,,8.4,5.2,250,-4.2,29,66.4,10.4,
236,何咯,2023-03-04,5.2,-2.2,15.7,,,,5.2,3,20,-2.2,22,65.9,6.7,
236,何咯,2023-03-05,5.5,-3.1,16.6,,,,6.2,3.8,270,-3.3,24,58.8,10,
236,何咯,2023-03-06,5.5,-3.9,16.5,,,,7.1,4.5,250,-3.2,16,60.3,10.4,
236,何咯,2023-03-07,9.1,.3,19,,,,10.5,5.8,250,2.6,37,67.6,9.1,
236,何咯,2023-03-08,11.7,1.5,20.6,,,,9.7,4.9,180,4,28,64.6,9.8,
236,何咯,2023-03-09,12.2,4.4,19.2,,,,7.2,4.2,250,7.5,44,75,5.3,
236,何咯,2023-03-10,11.1,2.9,23.4,,,,6.2,3.8,230,3.8,21,68.5,8.2,
236,何咯,2023-03-11,13.4,3.6,25.1,,,,7.3,4.1,250,.9,12,52.1,8,
236,何咯,2023-03-12,7.1,1.5,11.3,,,,12.2,6.5,320,.8,37,66.3,.9,
236,何咯,2023-03-13,2.7,-4.8,10.1,,,,8.6,4.2,320,-8.4,21,47.6,11,
236,何咯,2023-03-14,7.4,-3.1,17.8,,,,9.3,4.5,230,-1.4,17,61.3,10.9,
236,何咯,2023-03-15,9.8,.5,19.2,,,,13.9,7.1,340,4,43,69.5,8.2,
236,何咯,2023-03-16,6.3,-.9,12.3,,,,9.9,4,360,-11.1,11,31.6,7.2,
236,何咯,2023-03-17,7,2.5,11.9,,,,5.8,2.6,20,-5,26,43.9,.9,
236,何咯,2023-03-18,8.1,1.7,16.4,,,,8.8,4.7,340,-4.5,18,44.1,8.1,
236,何咯,2023-03-19,6.8,-2.3,16.9,,,,5,2.7,160,-2,23,59.6,11,
236,何咯,2023-03-20,8.3,-.6,18.7,,,,6.9,3.9,250,-.9,23,58.5,9.5,
236,何咯,2023-03-21,12.2,1,23.8,,,,5.9,2.7,110,-.2,20,47.9,10.7,
236,何咯,2023-03-22,16.2,4.3,26.3,,,,8.1,3.9,250,4.8,31,50,7.1,
236,何咯,2023-03-23,14.7,8.8,22.5,,,,6.2,3.2,340,10.3,45,77.5,2.2,
236,何咯,2023-03-24,11,4.8,19,,,,5.2,3.2,160,2.5,30,60.6,7.7,
236,何咯,2023-03-25,10.5,4.9,15.6,,,,6.3,3.5,230,4.4,56,66.9,4.6,
236,何咯,2023-03-26,8.1,1,16.3,,,,9.4,4.9,320,-4,11,50.6,10.4,
236,何咯,2023-03-27,5.5,-3,14.9,,,,7.1,4.1,250,-3.6,22,57.1,11.4,
236,何咯,2023-03-28,6.6,-1.5,16,,,,5.7,3.7,270,-.9,21,64.1,5.7,
236,何咯,2023-03-29,10.4,-.5,21.1,,,,5.7,2.8,230,-.2,17,56.1,10.9,
236,何咯,2023-03-30,12.5,1,23.7,,,,5.8,3,320,-1.9,14,45.3,,
236,何咯,2023-03-31,13.7,1.7,24.7,,,,6.1,3.8,290,-1.5,14,41.1,11.5,
236,何咯,2023-04-01,14.8,3.2,26.1,,,,7.3,4.3,270,1.1,11,47.4,11,
236,何咯,2023-04-02,15.9,5.1,23.7,,,,9.4,5.5,90,-.8,14,38.4,11.6,
236,何咯,2023-04-03,17.4,5.7,24.9,,,,9.4,4.6,90,-1.1,18,31.1,11.2,
236,何咯,2023-04-04,15.6,10.2,23.4,,.9,4.1,10.7,6,160,4.9,23,53.9,2.3,
236,何咯,2023-04-05,12.8,8.9,16.6,,1.1,5.4,8.8,4.8,200,11.5,85,92.1,0,
236,何咯,2023-04-06,9.2,7.6,11,,.3,1.4,5.7,3.3,180,8,82,93.1,0,
236,何咯,2023-04-07,7.8,2.1,15.7,,0,0,8.9,5.3,270,2.5,38,72.6,6.7,
236,何咯,2023-04-08,7.6,-.6,16.5,,,,12,6.3,270,-.9,18,63.1,12,
236,何咯,2023-04-09,8.5,.9,17.9,,,,8.3,5,200,1.3,21,68.9,9.8,
236,何咯,2023-04-10,10.6,.4,20.4,,,,8.4,4.8,200,3.7,32,67.1,11.1,
236,何咯,2023-04-11,14.2,7.5,20.2,,0,,14.5,7.6,200,9.8,52,76.6,.4,
236,何咯,2023-04-12,9.5,2.1,18,,,,8.4,4.9,270,-3.9,10,51,11.4,
236,何咯,2023-04-13,11.6,1.1,23.2,,,,5.9,3.2,270,-1.1,12,49.1,9.8,
236,何咯,2023-04-14,14.3,4.5,22.1,,,,4.3,2.5,140,4.6,21,55.6,4.2,
236,何咯,2023-04-15,12.2,7.6,17.9,,3.8,6.6,6.5,3.4,140,9.3,55,83.6,3.3,
236,何咯,2023-04-16,10.8,5.8,17.3,,0,0,10.6,5.6,50,5.4,28,73.4,4.4,
236,何咯,2023-04-17,12.7,3.9,20.6,,,,5.3,3.2,140,4.2,24,63.5,8.1,
236,何咯,2023-04-18,15.1,13.1,16.8,,1,1.7,6,3.7,20,12.2,43,85.6,0,
236,何咯,2023-04-19,18.9,13.1,26.7,,,,6.8,4.2,20,14.6,45,78.9,9.2,
236,何咯,2023-04-20,19.2,14.7,26.4,,,,6.9,4,230,15.2,50,79.4,5.9,
236,何咯,2023-04-21,18.1,13.5,24.3,,,,7,4.4,340,8.9,25,59,8.4,
236,何咯,2023-04-22,17.2,12.1,22.1,,,,10.1,4.6,70,-.2,16,32.9,7.1,
236,何咯,2023-04-23,16.6,12.7,21.2,,,,5,2.8,360,2.2,20,39.1,1.8,
236,何咯,2023-04-24,14.7,10.7,19.9,,,,8.6,4.2,200,4.3,36,51.1,3.7,
236,何咯,2023-04-25,9.8,6.8,11.8,,.1,.3,6.2,3.8,20,5.7,50,77.3,0,
236,何咯,2023-04-26,8.7,3.6,15.1,,,,8.9,4.9,270,4.3,43,77.8,7.6,
236,何咯,2023-04-27,11,1.2,21.7,,,,6.5,3.5,230,3,22,64,11.3,
236,何咯,2023-04-28,15.3,3.3,22.5,,0,0,6.3,3.3,230,7.7,33,63.5,7,
236,何咯,2023-04-29,13.9,9.9,18.7,,.2,.4,9.7,5.9,270,11,65,83.5,0,
236,何咯,2023-04-30,12.8,4.8,19.8,,,,10.6,6.2,200,6.3,31,68.6,12,
236,何咯,2023-05-01,14.2,6.3,22.1,,,,7.5,3.9,250,4.9,22,63.4,9.4,
236,何咯,2023-05-02,15.9,5.3,25.9,,,,6.4,3.4,250,4.3,20,54,9.6,
236,何咯,2023-05-03,18.1,9.4,25.8,,,,6.8,4,180,9.7,32,60.6,6.2,
236,何咯,2023-05-04,20.3,14.8,26.5,,1.2,2.5,9.2,5.3,140,13.9,48,68.6,4.2,
236,何咯,2023-05-05,19.5,17,21.9,,6.5,18.6,7.8,4.4,140,19.2,87,98.9,0,
236,何咯,2023-05-06,15.6,12.2,20.6,,1.4,6.4,6.1,3.3,360,15.2,93,97.6,0,
236,何咯,2023-05-07,12.3,7.6,15.7,,.2,.6,8.2,3.1,360,8.6,51,79.6,.8,
236,何咯,2023-05-08,13.3,4.8,22.6,,,,7,3.8,340,5.3,23,65.4,,
236,何咯,2023-05-09,14.8,5.2,24.9,,,,6.6,4.1,160,7.8,30,68.1,12.8,
236,何咯,2023-05-10,16.6,8.4,26.1,,,,6.6,3.3,290,9.7,26,69,10.1,
236,何咯,2023-05-11,17.8,8.5,27.2,,,,5.3,3.2,250,7.7,16,59.6,12.5,
236,何咯,2023-05-12,17.1,10.3,24.5,,,,7.5,4.1,200,9.1,27,63.3,4.2,
236,何咯,2023-05-13,18,12.8,24.9,,,,8.3,4.4,290,11.9,41,70.9,11.5,
236,何咯,2023-05-14,16.9,9.1,25.8,,,,7,3.7,230,9.1,28,66.1,12.9,
236,何咯,2023-05-15,18.9,9.2,28.1,,,,5.7,3.4,140,11.6,36,67.4,12.5,
236,何咯,2023-05-16,21.3,13.4,29.9,,,,8.5,4.9,200,12.2,28,61.9,12,
236,何咯,2023-05-17,21.6,13.3,30.2,,,,8.5,4.3,270,13.9,33,66.4,12.8,
236,何咯,2023-05-18,19.2,16.8,22.6,,0,0,7.6,4.6,20,14.6,50,76.3,0,
236,何咯,2023-05-19,20.5,15.8,26,,,,8.5,3.8,70,13.9,48,68,6.9,
236,何咯,2023-05-20,19.2,13.5,26.8,,,,8.8,4.5,200,14.8,53,78,10.9,
236,何咯,2023-05-21,17.7,15.4,22.5,,,,8,5,200,13.3,57,76.8,5.8,
236,何咯,2023-05-22,16.9,14.1,23,,0,0,6.2,3.7,230,12.6,48,77,3.2,
236,何咯,2023-05-23,18.1,11.1,26,,,,7.7,4.4,270,11.6,35,69.5,11.9,
236,何咯,2023-05-24,18.6,11.3,26.5,,.3,.3,5.4,3.2,200,11.1,19,66.9,4.9,
236,何咯,2023-05-25,19.7,13.1,27.6,,,,7.6,4.6,270,10.3,28,59.4,7.9,
236,何咯,2023-05-26,21.1,15.2,26.9,,0,0,5.8,3.6,250,13.5,45,63.5,8.2,
236,何咯,2023-05-27,20.2,18.1,22.8,,.8,1.6,4.4,2.2,360,18.6,71,91.4,.1,
236,何咯,2023-05-28,20.4,18.4,22,,4.6,9.6,10.1,3.7,160,19.7,79,96.1,0,
236,何咯,2023-05-29,20.5,19.2,22.3,,4.2,14.5,4.7,2.4,140,19.4,83,93.8,0,
236,何咯,2023-05-30,22.9,17.6,28,,,,5.6,3.4,360,18.3,52,77,6.4,
236,何咯,2023-05-31,22.4,18.1,28.3,,,,5.3,2.5,20,15.5,41,67.5,9,
236,何咯,2023-06-01,22,18.2,27,,,,4.8,3.4,230,17.7,50,78.1,2.6,
236,何咯,2023-06-02,21.5,16.5,27.3,,0,0,6.7,4.1,290,16.6,48,75.5,10.9,
236,何咯,2023-06-03,21.4,14.9,28.9,,,,8.4,4.6,290,11.4,24,59.5,10.4,
236,何咯,2023-06-04,21.4,15,29.5,,,,7.8,4.8,200,13.6,23,65.5,11,
236,何咯,2023-06-05,21.1,17,26.9,,,,8.3,4.4,270,14.8,40,71.3,9.7,
236,何咯,2023-06-06,20.5,14.6,27.5,,,,6.9,4.4,200,14.9,45,72.6,12.6,
236,何咯,2023-06-07,21.1,16,25.9,,,,5.2,3.1,140,16.6,59,76.9,4.7,
236,何咯,2023-06-08,21.5,18.5,27.1,,.5,.6,9.5,5.1,180,17.2,52,77.9,4.6,
