瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,1987-01-29,1.8,-4.4,10.2,,,,,5,230,-.6,64,85.5,7.6,
236,何咯,1987-01-30,-1.5,-4.8,2.3,,,,,4.5,320,-9.7,40,60.5,9.5,
236,何咯,1987-01-31,-4.4,-9,.2,,,,,4.5,320,-10.6,45,62.8,9.5,
236,何咯,1987-02-01,-4.2,-11.2,3.7,,,,,3,200,-11.4,37,71.3,9.6,
236,何咯,1987-02-02,-3,-6.2,-.4,7.73,,,,5,270,-6.3,69,81.3,4.1,
236,何咯,1987-02-03,-3.4,-6.9,1,,,,,5,320,-7.6,56,73.3,8.1,
236,何咯,1987-02-04,-4.6,-11.3,3.4,,,,,4,320,-7.8,52,81,9.1,
236,何咯,1987-02-05,-2.1,-8.5,6.9,,,,,4,270,-5.3,50,81.8,9.4,
236,何咯,1987-02-06,.3,-4.7,8.7,,,,,4,200,-2.3,62,85.3,7.6,
236,何咯,1987-02-07,1.9,-2.9,11.3,,,,,4.5,50,-1.5,37,82,8.6,
236,何咯,1987-02-08,.8,-3.9,11.5,,,,,1.5,70,-2.9,35,81,6.2,
236,何咯,1987-02-09,4.3,-2.8,14.9,,,,,6.5,200,1.8,60,85.5,8.6,
236,何咯,1987-02-10,7.6,1.2,13.5,11.62,,,,4.5,140,6.8,92,94.8,0,
236,何咯,1987-02-11,9.6,6.1,12.2,13.75,,,,4.5,320,9.2,94,97,0,
236,何咯,1987-02-12,3.8,-.8,9.3,4.67,,,,4.5,270,.8,56,81.8,7.3,
236,何咯,1987-02-13,2.2,-2.6,8.6,.28,,,,4,160,-3,37,73.3,6.9,
236,何咯,1987-02-14,1.5,-2.1,4.9,,,,,5,340,-5.3,37,62,7.2,
236,何咯,1987-02-15,-1.6,-7,3.9,,,,,4.5,340,-9.8,28,57.8,9.9,
236,何咯,1987-02-16,-.2,-6.2,7.1,,,,,4,360,-6.5,34,65.5,9.4,
236,何咯,1987-02-17,2.4,.7,3.2,6.42,,,,4.5,360,-1.1,52,78.3,0,
236,何咯,1987-02-18,3.1,-.2,9.5,,,,,5,320,-.9,53,76.8,8.6,
236,何咯,1987-02-19,2,-2.4,6.8,,,,,3,320,-2.3,51,72,7.9,
236,何咯,1987-02-20,1.9,-3.6,8.9,,,,,3.5,320,-4.2,38,67,9.9,
236,何咯,1987-02-21,.2,-4.5,8,,,,,4,270,-4.2,40,74,9.4,
236,何咯,1987-02-22,1,-4,8.2,,,,,5,200,-2.3,45,80.8,10.1,
236,何咯,1987-02-23,5.1,1,10,,,,,5,230,2.2,65,81.8,5.2,
236,何咯,1987-02-24,2.6,-4,7,1.5,,,,8,320,-1.8,50,74.5,5.9,
236,何咯,1987-02-25,-2.7,-5.9,1.3,,,,,6.5,320,-9.9,39,59,10.1,
236,何咯,1987-02-26,-2.1,-5.7,.6,,,,,6.5,320,-9.5,34,60.8,9.2,
236,何咯,1987-02-27,-3.9,-5.8,-1.6,.73,,,,7.5,290,-8.5,52,69.3,8.2,
236,何咯,1987-02-28,-.1,-6.3,6,.63,,,,7,290,-4,53,76,8.3,
236,何咯,1987-03-01,-.8,-5,2,,,,,6.5,320,-7.3,45,60.8,10.2,
236,何咯,1987-03-02,-2,-8.4,6.1,,,,,5,140,-6.6,39,75,9.5,
236,何咯,1987-03-03,.7,-6.5,9,,,,,6,200,-1.9,60,84,10.4,
236,何咯,1987-03-04,4,-1.2,10.1,2.67,,,,7,200,3.3,85,95.8,2.4,
236,何咯,1987-03-05,4.1,.1,10.8,,,,,4.5,320,1.2,45,83,7.8,
236,何咯,1987-03-06,2.1,-2.4,8.1,,,,,4,320,-6.5,43,55.3,9,
236,何咯,1987-03-07,4.4,.1,9.1,,,,,5,360,-1.1,51,68.8,3.9,
236,何咯,1987-03-08,3.8,-2.1,9.8,,,,,4,230,.2,49,79.5,7.5,
236,何咯,1987-03-09,4.4,-.5,11.5,,,,,4.5,320,-1.1,35,70.3,10.4,
236,何咯,1987-03-10,2.7,-2.4,8.2,9.42,,,,2.5,270,-1.8,70,80.8,1.1,
236,何咯,1987-03-11,4,-2.2,10.4,,,,,3,320,-1.6,38,69.5,10.9,
236,何咯,1987-03-12,6.6,-1.4,15.2,,,,,4.5,360,1.6,41,73.3,8.2,
236,何咯,1987-03-13,10.8,6.1,17.1,,,,,4.5,320,5.6,55,71,7.3,
236,何咯,1987-03-14,4.6,-2,9.1,,,,,6,320,-2.5,37,62.5,9.7,
236,何咯,1987-03-15,2.2,-4,9.6,,,,,4.5,230,-4.2,35,62.5,10.9,
236,何咯,1987-03-16,3.9,-3.4,12.1,,,,,4,270,-1.9,35,69.3,10.3,
236,何咯,1987-03-17,5.3,-.8,14.3,3.75,,,,5,270,.4,38,73.8,6.1,
236,何咯,1987-03-18,7.7,3.1,14.8,,,,,5,360,.9,32,66.3,10.2,
236,何咯,1987-03-19,5.8,4.6,7,10,,,,4.5,360,3.7,66,86.8,0,
236,何咯,1987-03-20,7.2,1.4,15,,,,,5,230,4.8,66,85.3,11.1,
236,何咯,1987-03-21,7.7,3.7,15.4,,,,,3,320,4.2,49,80.3,8.7,
236,何咯,1987-03-22,8.6,2.6,13.4,5.07,,,,3.5,360,6.2,69,85.5,4.1,
236,何咯,1987-03-23,11.2,8,16,8.83,,,,3.5,360,8.8,63,86.3,6.6,
236,何咯,1987-03-24,7.1,0,10.9,10.83,,,,7.5,290,4.7,53,86,5.6,
236,何咯,1987-03-25,-1,-3.7,2.2,2.65,,,,8.5,290,-8.4,46,58,10.5,
236,何咯,1987-03-26,.9,-5.8,7.1,,,,,6,230,-3.8,41,69.3,11.5,
236,何咯,1987-03-27,3.3,-4.3,10.1,,,,,4.5,230,-1.4,45,74.3,10.7,
236,何咯,1987-03-28,4.8,-2.2,13.3,,,,,3,230,-1.5,32,69,8,
236,何咯,1987-03-29,7.5,-2.8,17.6,,,,,3.5,50,.7,28,66.8,11.4,
236,何咯,1987-03-30,5.7,2,10.7,4.8,,,,4,270,4.3,82,90.8,.8,
236,何咯,1987-03-31,6,1,10.9,,,,,6,320,-.6,25,64.3,10.4,
236,何咯,1987-04-01,3.1,-1.2,9,,,,,3.5,180,-2,43,70.8,5.6,
236,何咯,1987-04-02,6.4,.7,13.5,,,,,5,230,-.4,29,65.8,10.9,
236,何咯,1987-04-03,6.8,-.4,12.6,,,,,5.5,230,3.6,57,81.5,5.6,
236,何咯,1987-04-04,11.4,5,20.4,,,,,5,140,6.8,44,77,10.9,
236,何咯,1987-04-05,13.1,3.5,24.3,,,,,3.5,230,6.2,26,71.3,8.7,
236,何咯,1987-04-06,10.8,7.2,13.4,10.73,.5,1,,5,360,9.7,86,92.5,0,
236,何咯,1987-04-07,11,7.6,14.5,1.5,0,.5,,4,180,8.9,76,87.5,2.2,
236,何咯,1987-04-08,14.8,7.2,25.6,,,,,4,50,8.6,24,74.5,9.1,
236,何咯,1987-04-09,13.7,9.6,18.8,.62,1,1.3,,3,270,10.5,58,81.3,6.8,
236,何咯,1987-04-10,10.2,5.2,12.2,1.33,0,.3,,5.5,230,7.5,68,84,3,
236,何咯,1987-04-11,8,1.8,13.8,,,,,7,290,-1.7,26,55.3,11.7,
236,何咯,1987-04-12,5.5,-.3,10.7,,,,,6.5,320,-4,28,51.5,12,
236,何咯,1987-04-13,5.2,-3.1,12.8,,,,,5,360,-4.6,26,51.5,12.2,
236,何咯,1987-04-14,5.8,-3.5,15.5,,,,,5,320,-2.5,30,61,11.2,
236,何咯,1987-04-15,8.7,-.8,19.4,,,,,5,90,1,25,64.8,11.6,
236,何咯,1987-04-16,11.1,1.2,21,,,,,4.5,270,3.2,26,65,11.5,
236,何咯,1987-04-17,10.4,.4,21.4,,,,,4.5,230,2,26,60.5,12.2,
236,何咯,1987-04-18,12.2,2.4,23.8,,,,,5,230,2.5,17,58.8,11.3,
236,何咯,1987-04-19,13,3.8,22.1,,,,,4,200,8.8,56,75.3,9.9,
236,何咯,1987-04-20,17.5,9.8,25.2,,,,,9,180,12.6,51,75.3,9.1,
236,何咯,1987-04-21,14.1,7.5,19.2,13.47,3,12.5,,13,230,12.9,72,92.5,1.5,
236,何咯,1987-04-22,7.7,3.3,13.7,6.1,1.5,3,,3.5,50,6.3,54,90.5,5.4,
236,何咯,1987-04-23,11.6,8.7,18.4,,,,,5.5,230,9.8,69,89,11.3,
236,何咯,1987-04-24,14.2,7.6,22.6,,,,,2.5,320,7.6,38,68.3,11.3,
236,何咯,1987-04-25,12.2,10.5,16.8,4.42,0,.4,,4.5,360,9.7,58,85.5,1.2,
236,何咯,1987-04-26,12.4,7.1,16.4,,,,,3.5,320,7.8,51,75,10.9,
236,何咯,1987-04-27,11.3,3,20.6,,,,,4.5,230,4.2,33,65.8,12.4,
236,何咯,1987-04-28,12,3.8,22.6,,,,,3.5,50,4.5,30,64.8,11.5,
236,何咯,1987-04-29,12.4,2.5,23.8,,,,,4,230,2.9,19,60.3,12.7,
236,何咯,1987-04-30,10.3,4.9,14.9,12.08,.5,1.5,,4,360,8.3,58,88,1.4,
236,何咯,1987-05-01,17.2,11.8,24.2,4.17,0,.5,,4,270,13.2,51,79,10.3,
236,何咯,1987-05-02,12.5,10.9,15.1,4.38,.5,1,,4,180,11.1,85,91.8,.6,
236,何咯,1987-05-03,12,8,17.6,,,,,6,320,3.5,24,59.3,11.8,
236,何咯,1987-05-04,11.2,4.3,17.5,.67,0,.4,,6.5,230,3,29,60.5,12.5,
236,何咯,1987-05-05,13.6,9,19.4,,,,,5,180,8.9,51,75,12.4,
236,何咯,1987-05-06,13.6,6.3,22.4,,,,,5,270,8.3,28,74,10.9,
236,何咯,1987-05-07,14.1,7.6,24,,,,,4,180,7.7,27,71.3,9,
236,何咯,1987-05-08,16,5.6,25.9,,,,,3,230,8.2,25,65.3,12.4,
236,何咯,1987-05-09,16,8.2,25.6,,,,,5.5,230,9.9,33,67.3,12.2,
236,何咯,1987-05-10,13.9,9.5,18.6,11.58,1,2.5,,4,90,12.2,79,89.5,2.6,
236,何咯,1987-05-11,17.3,14.5,21.3,8.42,.5,1,,4.5,360,15.8,79,90.8,6.3,
236,何咯,1987-05-12,20.5,15.2,28.4,,,,,3.5,360,15.5,40,75.5,10.3,
236,何咯,1987-05-13,17.2,13,21.9,6.43,.5,.5,,5,140,14.8,55,86.8,7.4,
236,何咯,1987-05-14,16.9,11.4,23.7,,,,,4,230,11.1,45,71,12.7,
236,何咯,1987-05-15,15.1,8.8,23.5,,,,,4.5,230,9.2,34,70.8,13,
236,何咯,1987-05-16,13.7,8,21.4,,,,,4.5,230,8.9,40,76,10.8,
236,何咯,1987-05-17,13.1,8,18.4,3.72,.5,1,,5,230,8.6,35,76,9.4,
236,何咯,1987-05-18,13.9,6.6,23,,,,,4,230,8,30,71.5,10.9,
236,何咯,1987-05-19,17,7.2,25.2,,,,,4.5,230,9.2,26,67.3,12.1,
236,何咯,1987-05-20,19.4,10.4,27.9,,,,,3,180,13.4,33,72.5,12.6,
236,何咯,1987-05-21,23.9,16.5,31.4,,,,,3.5,270,16.8,28,68.5,11.7,
236,何咯,1987-05-22,19.4,18.4,21,16.47,1,3.5,,3,50,18.6,91,94.5,0,
236,何咯,1987-05-23,18.6,14,23.4,2.25,.5,.5,,4.5,230,16.6,69,88,6.9,
236,何咯,1987-05-24,19.3,13.8,26.8,,,,,2.5,230,15.1,51,78.8,9.9,
236,何咯,1987-05-25,21.6,17,26.1,3.52,0,.3,,5.5,180,18.5,66,83,2,
236,何咯,1987-05-26,20.3,15.6,24.5,8.95,6,18,,3,360,16.4,40,84.5,7.3,
236,何咯,1987-05-27,18.1,12.9,25.1,,,,,5.5,320,9.5,31,61.5,10.5,
236,何咯,1987-05-28,17.5,9.3,25.6,,,,,4,230,10.7,33,69.5,12.7,
236,何咯,1987-05-29,17.4,11.7,25.5,,,,,4,270,12,30,73.8,12.4,
236,何咯,1987-05-30,18.3,9.2,27,,,,,3,180,11.2,34,66.5,11.7,
236,何咯,1987-05-31,20.2,10.8,29.5,,,,,3,50,12.1,35,63.5,12.9,
236,何咯,1987-06-01,20.9,13.3,29,6.47,4,8.5,,3.5,140,16.2,51,77.8,9.6,
236,何咯,1987-06-02,20.3,17.8,21.9,12.87,2,5,,8.5,140,18.7,77,90.8,2.6,
236,何咯,1987-06-03,19.7,16.4,25.2,.33,0,.4,,6,230,17.2,69,86,9.4,
236,何咯,1987-06-04,22.7,17.4,28,,,,,6,180,18.8,62,80,12.8,
236,何咯,1987-06-05,25.8,20.5,31.5,.17,0,0,,3.5,90,20.5,46,76.3,11.9,
236,何咯,1987-06-06,24.7,20.6,30.3,,,,,5,270,20.8,63,79,12.1,
236,何咯,1987-06-07,19.3,15.9,23.3,15.05,4.5,12,,5,270,18.5,89,95,0,
236,何咯,1987-06-08,17.8,15.2,23.6,,,,,3,50,15.2,67,85,9.2,
236,何咯,1987-06-09,19.7,13.5,28.2,,,,,4,320,14.6,35,76.5,12.1,
236,何咯,1987-06-10,20.7,13.3,30.1,,,,,5,320,13.8,36,70,11.4,
236,何咯,1987-06-11,21.2,12.6,30.3,,,,,3,180,14.6,33,70.5,11.9,
236,何咯,1987-06-12,20.1,15.4,25.3,,,,,3,140,16,53,78.3,7.9,
236,何咯,1987-06-13,20.6,16.6,25.8,,,,,2.5,230,15.6,49,74.8,6.4,
236,何咯,1987-06-14,22.5,16.5,28.1,,,,,3,360,16.4,45,70.5,11.1,
236,何咯,1987-06-15,21,17.6,26.3,,,,,2.5,50,16.6,58,76.5,8.2,
236,何咯,1987-06-16,21.2,16.4,27.9,,,,,4,230,17.3,54,80.5,10,
236,何咯,1987-06-17,22.1,17.5,29.5,.5,0,.4,,4,50,17.7,45,79.3,9.9,
236,何咯,1987-06-18,23.5,18.5,29.6,,,,,2,180,18.7,35,76.8,11,
236,何咯,1987-06-19,19.9,16.1,22.8,6.4,.5,1.5,,2,50,18.2,77,89.8,.9,
236,何咯,1987-06-20,19,14,25.2,3.62,3.5,7.5,,4,90,16.5,62,86.3,7.4,
236,何咯,1987-06-21,22,18.4,27.9,,,,,4,50,16.8,42,75.5,12,
236,何咯,1987-06-22,21.4,15.1,29.7,,,,,4,140,16.8,43,78.5,10,
236,何咯,1987-06-23,22.6,17.8,29.3,,,,,2.5,230,18,48,76.8,8.7,
236,何咯,1987-06-24,22.6,18.5,27.5,,,,,3.5,360,17.4,54,73.3,8.4,
236,何咯,1987-06-25,24.8,19.9,31,,,,,3.5,360,16.9,37,64.3,11.8,
236,何咯,1987-06-26,25.4,17.2,32.9,,,,,4.5,360,17.6,34,65.8,12.7,
236,何咯,1987-06-27,25,17,32.5,,,,,3.5,230,19,44,71.8,13.1,
236,何咯,1987-06-28,22.4,18,25.4,,,,,2.5,270,19.6,65,85,4.7,
236,何咯,1987-06-29,22.2,16.2,29.4,,,,,3.5,230,18.3,52,80.5,11.2,
236,何咯,1987-06-30,22,15.4,29.6,,,,,4,270,18.3,54,81.3,10.7,
236,何咯,1987-07-01,23.2,17.7,29,,,,,2.5,360,19.6,53,81.5,11.6,
236,何咯,1987-07-02,24.2,19.3,30,,,,,4,230,20.8,60,83,11.3,
236,何咯,1987-07-03,25,19.6,31.7,,,,,4.5,320,20.4,52,77.8,13,
236,何咯,1987-07-04,23.2,19.8,28.4,.63,0,0,,3.5,250,21,67,87.3,5.5,
236,何咯,1987-07-05,22,17.7,26.4,5.78,2,6,,2,360,19.9,68,88.8,4.6,
236,何咯,1987-07-06,23.7,20.5,28.9,7.17,4,12,,3.5,320,21.2,70,86.5,10.9,
236,何咯,1987-07-07,23.7,19.7,28.3,,,,,4.5,270,21,70,86.5,11,
236,何咯,1987-07-08,24,19.8,28.7,,,,,3.5,230,20.7,52,81,10.6,
236,何咯,1987-07-09,24.9,20.2,30.5,,,,,2.5,230,21.5,61,82.8,10.7,
236,何咯,1987-07-10,25,21.5,29.6,.47,0,0,,4,140,22,70,83.5,4,
236,何咯,1987-07-11,24.1,21.9,26.1,10.67,9,23,,7,230,22.6,79,92.5,3.3,
236,何咯,1987-07-12,22.3,20.5,24.9,12.95,.5,2,,1.5,140,21.2,88,92.8,.2,
236,何咯,1987-07-13,22,20.2,24,10.33,.5,1.5,,1.5,50,20.7,83,93.3,3.1,
236,何咯,1987-07-14,23.2,19.2,27.6,,,,,1.5,50,20.7,70,86.3,7,
236,何咯,1987-07-15,22,20.8,23.6,20.63,6.5,19,,3,90,21.7,87,98,0,
236,何咯,1987-07-16,22.5,20.4,25.3,6.67,1,2,,5.5,250,20.9,80,90.5,10.1,
236,何咯,1987-07-17,24.4,21,28.7,,,,,3,180,21.5,68,85,11.6,
236,何咯,1987-07-18,23.2,19.6,28.6,,,,,1.5,320,21.2,72,89.3,8.9,
236,何咯,1987-07-19,25.9,21.6,32.1,,,,,3,230,23.2,62,86.3,10.1,
236,何咯,1987-07-20,26.5,21.6,33,,,,,2.5,270,22.8,56,81.3,11,
236,何咯,1987-07-21,25.2,23.4,26.7,19.83,6,11.5,,6.5,180,24.1,86,93.3,.3,
236,何咯,1987-07-22,22.6,19.7,25,24,35,100,,7.5,230,22.3,97,98,0,
236,何咯,1987-07-23,21.6,19.6,25,9.77,6,18,,3,180,20,82,92.3,2.5,
236,何咯,1987-07-24,22.1,19.6,26,,,,,2.5,160,20.5,76,91.5,6.6,
236,何咯,1987-07-25,22.2,19,28.5,3.12,1,2,,4,140,21.1,75,93.8,7.4,
236,何咯,1987-07-26,23.1,21.6,24,16.58,5.5,13.5,,2,140,22.7,96,97.8,0,
236,何咯,1987-07-27,25.9,22,29.5,2.05,1,1,,4,270,24,74,89.5,9.8,
236,何咯,1987-07-28,27.2,23.4,32.5,,,,,3,180,23.8,58,82.5,12.2,
236,何咯,1987-07-29,25.1,21.6,30.2,4.72,.5,.5,,6.5,180,22.8,67,86.8,3.5,
236,何咯,1987-07-30,24.5,21.2,26.9,8.78,1,1.5,,5.5,230,23.3,80,93.3,5,
236,何咯,1987-07-31,24.8,21,28.8,,,,,3.5,250,22.9,74,89.5,11.5,
236,何咯,1987-08-01,26.4,22,32.4,,,,,3,230,23.9,58,86.5,10.2,
236,何咯,1987-08-02,25.8,24,26.8,2.3,4,15.5,,2.5,230,24.7,88,93.5,1.3,
236,何咯,1987-08-03,26.5,24,29.1,1.73,6,17,,4.5,270,24.6,79,89.5,6.9,
236,何咯,1987-08-04,25,23.8,26,12.45,11,20,,4,180,24.5,95,97.3,.4,
236,何咯,1987-08-05,26.2,22.6,32.2,,,,,3,360,23.2,53,84.5,10.1,
236,何咯,1987-08-06,24.1,20.9,29.4,,,,,2.5,230,22.4,72,90.8,9.3,
236,何咯,1987-08-07,23.1,21,27,13.58,5.5,16.5,,9.5,180,22.4,85,95.8,.7,
236,何咯,1987-08-08,23.1,20.2,26.4,2.03,.5,.5,,3.5,200,20.8,72,87.5,9.6,
236,何咯,1987-08-09,24.6,21,29.5,.68,.5,.5,,4.5,90,22.1,66,86.8,9.2,
236,何咯,1987-08-10,24.5,19.8,31.6,.3,11.3,11.3,,3.5,360,21.1,51,82.5,11.2,
236,何咯,1987-08-11,23.7,20.2,28.9,,,,,3,360,21.5,70,88.3,8.5,
236,何咯,1987-08-12,24.7,20.4,31.4,.95,4,4.9,,4,360,21.7,57,85.5,9.2,
236,何咯,1987-08-13,25.1,20.6,32,,,,,2.5,320,22.2,59,85,10,
236,何咯,1987-08-14,26.8,21.2,32.8,,,,,3.5,90,23.1,58,81.5,10.6,
236,何咯,1987-08-15,26.4,22.6,30.4,1.42,3,3.7,,6,180,24.1,78,88,8.1,
236,何咯,1987-08-16,24.6,23.4,26.3,11.77,12,24.5,,5,180,24,90,96.5,0,
236,何咯,1987-08-17,25.4,21.7,30.5,,,,,3.5,140,23.3,65,89,9.1,
236,何咯,1987-08-18,25.8,20.5,31.2,,,,,3,140,22.3,54,83,10.8,
236,何咯,1987-08-19,26.2,22.2,31.3,,,,,3,140,22.9,63,83.8,9.6,
236,何咯,1987-08-20,24.1,21.5,29,9.9,15.5,45.5,,7,90,23.2,77,94.3,2.6,
236,何咯,1987-08-21,25.2,22.2,30.6,,,,,4,320,23.1,65,88.8,8.3,
236,何咯,1987-08-22,25.3,21.3,31.8,.13,0,0,,2.5,180,22.4,55,86,7.8,
236,何咯,1987-08-23,25.2,21.8,30.5,.38,0,0,,3,230,22.7,65,87,8,
236,何咯,1987-08-24,23.7,22.3,27,5.1,3.5,11.5,,4,140,22.7,81,94.5,2.3,
236,何咯,1987-08-25,25.7,22,29.6,,,,,5,180,23.6,74,88.3,11.8,
236,何咯,1987-08-26,25.1,20.4,32.2,,,,,3,270,22.8,62,87.8,9.7,
236,何咯,1987-08-27,25.8,21.7,30.6,1.4,4,4,,6,180,23.7,76,88.8,5.1,
236,何咯,1987-08-28,25.3,22,27.5,14.03,16,50.5,,6,230,24.7,89,96.5,1.9,
236,何咯,1987-08-29,22.8,20.9,25,8.53,7.5,34,,4,360,21.9,86,95.3,2.8,
236,何咯,1987-08-30,22.5,19.1,25.8,12.58,6,13,,5.5,50,21.8,88,96,0,
236,何咯,1987-08-31,22.3,18.6,26.8,7.65,2,7,,6,250,20.2,74,88.8,8.3,
236,何咯,1987-09-01,22.8,19.2,27.7,.67,1.5,1.9,,4,180,19.9,58,85,10.4,
236,何咯,1987-09-02,21.4,16.6,28.8,,,,,2.5,230,18.1,49,84.5,10.3,
236,何咯,1987-09-03,23.3,17.7,29.5,,,,,2.5,50,20.6,63,85.8,10.9,
236,何咯,1987-09-04,21,16.2,26,,,,,2.5,360,17.5,49,80.8,9.7,
236,何咯,1987-09-05,20.5,19.3,21.1,15.15,1.5,4.5,,3.5,50,19.4,86,93.5,.3,
236,何咯,1987-09-06,22.4,19.8,27.6,6.25,.5,.5,,4.5,250,21.2,81,93.3,7.6,
236,何咯,1987-09-07,20.5,15.6,25.6,,,,,3.5,270,18.5,73,88.5,9.8,
236,何咯,1987-09-08,19.1,14.8,25.4,,,,,3.5,230,17.5,62,90.8,9.7,
236,何咯,1987-09-09,19.4,14.4,25.6,,,,,3,360,17.2,66,88.5,7.6,
236,何咯,1987-09-10,21,18.8,24.4,1.48,0,.4,,3,360,18.5,62,86.3,4.3,
236,何咯,1987-09-11,20.8,18.6,24.5,,,,,3.5,360,16.3,58,75.8,2.8,
236,何咯,1987-09-12,20.1,15.9,25.9,,,,,5,360,15.1,48,74.3,9.9,
236,何咯,1987-09-13,20.4,14.8,27.8,,,,,2.5,360,15.3,39,76.8,11.3,
236,何咯,1987-09-14,21.3,15,29.2,,,,,3.5,270,18.1,60,83,11.3,
236,何咯,1987-09-15,21.6,15.3,28.5,,,,,2.5,320,18.6,63,84.8,8.9,
236,何咯,1987-09-16,20.5,16.9,25.1,,,,,4.5,360,14.6,55,69.8,8,
236,何咯,1987-09-17,18.2,12.4,24.8,,,,,3.5,320,12.8,44,72.3,11.6,
236,何咯,1987-09-18,17.2,9.6,25.4,,,,,3,230,12.3,43,76.8,11.2,
236,何咯,1987-09-19,16.9,11.4,25.8,,,,,3,230,13.4,43,82.8,9.7,
236,何咯,1987-09-20,17.9,12.7,26.7,,,,,5,180,14.3,40,82.8,9.8,
236,何咯,1987-09-21,19.3,12.2,26.6,,,,,4,180,16.8,70,86,10.7,
236,何咯,1987-09-22,20.8,14.9,28.8,,,,,3,360,16.3,42,79.8,8.8,
236,何咯,1987-09-23,19,12.1,28.2,,,,,2.5,290,13.9,43,76,10.6,
236,何咯,1987-09-24,19.4,11.7,29,,,,,2.5,360,14.2,28,78.5,10.3,
236,何咯,1987-09-25,16.6,12.2,21.5,.75,1.5,2.5,,5.5,290,12.2,50,76.8,5.3,
236,何咯,1987-09-26,13.1,9.2,17.9,,,,,8,320,4.9,35,59,10.4,
236,何咯,1987-09-27,12.8,3.2,20.5,,,,,5,270,6.1,35,66,10.8,
236,何咯,1987-09-28,14.9,6,25.2,,,,,4,270,10.1,40,77.8,9.6,
236,何咯,1987-09-29,16.2,9.7,24.5,,,,,2,360,11.1,36,77,9.1,
236,何咯,1987-09-30,16.7,7.5,26.5,,,,,3,360,11.5,34,75.8,9.8,
236,何咯,1987-10-01,16.4,8.5,27.4,,,,,3,230,10.6,23,76.3,10,
236,何咯,1987-10-02,16.4,10.5,23.6,,,,,3.5,230,13.8,60,86,7,
236,何咯,1987-10-03,18.6,11,27.2,,,,,3,50,13.3,35,76.5,7.2,
236,何咯,1987-10-04,15.6,9,28.3,,,,,3,230,9.3,23,74.8,8.8,
236,何咯,1987-10-05,16.6,7.4,29.3,,,,,3.5,90,10.5,27,74.8,10.3,
236,何咯,1987-10-06,18.1,11,26.6,,,,,4.5,270,15,63,83.3,9.9,
236,何咯,1987-10-07,19.6,9.5,25.4,.83,.5,.8,,5,140,14.8,40,76.8,6.3,
236,何咯,1987-10-08,14.5,6.3,26.3,,,,,2.5,90,8.5,26,75.3,9.5,
236,何咯,1987-10-09,16.9,9.2,27.1,,,,,2.5,360,12.3,46,77.8,10.2,
236,何咯,1987-10-10,16.9,10.2,27.4,,,,,2.5,270,12.7,39,80.5,9.3,
236,何咯,1987-10-11,17.9,11,27.2,,,,,4,360,12.3,40,73.3,9.2,
236,何咯,1987-10-12,18.2,11.9,26.8,,,,,5,50,13,45,74.8,9.9,
236,何咯,1987-10-13,16,11.2,21,,,,,5,360,9,46,64.3,7.4,
236,何咯,1987-10-14,17.2,13.2,22.3,.17,0,.1,,4,360,11.9,52,72.5,4.4,
236,何咯,1987-10-15,18.5,16.3,20.6,.33,0,.1,,4,360,13.3,63,72.5,2,
236,何咯,1987-10-16,19.5,15.1,25.9,,,,,4,360,13.1,48,68.3,8.8,
236,何咯,1987-10-17,16.8,9.9,23.3,,,,,6.5,270,11.8,49,76.3,10,
236,何咯,1987-10-18,14.2,8.5,16.8,9.92,1,2.5,,6.5,270,11.4,57,85,0,
236,何咯,1987-10-19,9.8,7.3,14.6,2.83,1,2.2,,5.5,270,6.8,52,83,4.2,
236,何咯,1987-10-20,8.8,6.6,12,1.78,.5,.6,,4,360,6.4,57,85.5,4.2,
236,何咯,1987-10-21,8.4,4.7,12,,,,,4.5,320,-.5,28,59.3,6.4,
236,何咯,1987-10-22,7.7,1,15.4,,,,,4.5,320,2.7,33,74.3,10,
236,何咯,1987-10-23,9.5,-.4,18.8,,,,,3,360,2.6,27,68.5,10,
236,何咯,1987-10-24,11.4,5.5,20.5,,,,,3.5,340,6.6,42,76,7.9,
236,何咯,1987-10-25,9.6,3.2,16.9,,,,,2.5,360,3.3,28,73.3,7.2,
236,何咯,1987-10-26,10.4,4,21.5,,,,,2,270,3.6,23,71.3,8.3,
236,何咯,1987-10-27,8.8,.8,21.1,,,,,3,230,4.3,23,80.3,8.2,
236,何咯,1987-10-28,11,5.3,22.5,,,,,3,360,7.5,47,83.8,8,
236,何咯,1987-10-29,12,4.4,18.3,11.38,5.5,20.5,,1.5,90,11.4,65,96.8,2.8,
236,何咯,1987-10-30,17.3,15,19.4,11.25,.5,1.5,,1,340,16.5,86,94.8,1.2,
236,何咯,1987-10-31,14.2,12.8,15.3,.25,0,0,,2.5,70,12.2,82,87.5,0,
236,何咯,1987-11-01,12.9,11.2,15.6,7.07,,,,4,70,9.3,62,79.5,1.7,
236,何咯,1987-11-02,12.8,11,15,10.43,,,,3.5,270,11.7,83,93.3,0,
